    # Energy          Si          Cr          Mn          Fe          Ni
   -20.99362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.98362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.97362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.96362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.95362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.94362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.93362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.92362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.91362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.90362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.89362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.88362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.87362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.86362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.85362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.84362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.83362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.82362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.81362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.80362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.79362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.78362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.77362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.76362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.75362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.74362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.73362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.72362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.71362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.70362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.69362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.68362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.67362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.66362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.65362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.64362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.63362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.62362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.61362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.60362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.59362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.58362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.57362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.56362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.55362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.54362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.53362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.52362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.51362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.50362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.49362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.48362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.47362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.46362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.45362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.44362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.43362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.42362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.41362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.40362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.39362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.38362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.37362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.36362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.35362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.34362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.33362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.32362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.31362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.30362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.29362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.28362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.27362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.26362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.25362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.24362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.23362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.22362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.21362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.20362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.19362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.18362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.17362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.16362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.15362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.14362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.13362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.12362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.11362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.10362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.09362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.08362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.07362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.06362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.05362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.04362     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.03362     0.00000     0.00000     0.00000     0.00000     0.00000
