    # Energy          Si          Cr          Mn          Fe          Co
   -14.93307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.76007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.75107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.74107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.73107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.72207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.71207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.70307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.69307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.68307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.67407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.66407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.65507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.63507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.62607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.61607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.60607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.59707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.58707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.57807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.56807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.55807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.54907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.53907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.53007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.52007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.51007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.50107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.49107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.48207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.47207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.46207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.45307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.44307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.43407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.42407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.41407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.40507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.39507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.38607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.37607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.36607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.35707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.34707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.33807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.32807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.31807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.30907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.28007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.27007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.26107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.25107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.24207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.23207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.22207     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.21307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.20307     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.19407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.18407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.17407     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.16507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.14507     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.12607     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09707     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07807     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04907     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03007     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01107     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.54007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.53107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.52107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.51207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.50207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.49207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.48307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.47307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.46407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.45407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.44407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.43507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.42507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.41607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.40607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.39607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.38707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.37707     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.36807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.35807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.34807     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.33907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.32907     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.32007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.31007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.30007     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.29107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.28107     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.27207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.26207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.25207     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.24307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.23307     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.22407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.21407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.20407     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.19507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.18507     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.17607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.16607     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.15607    -0.00074    -0.00006    -0.00005    -0.00007    -0.00007
   -13.14707    -0.00333    -0.00029    -0.00020    -0.00032    -0.00033
   -13.13707    -0.00780    -0.00067    -0.00048    -0.00076    -0.00078
   -13.12707    -0.01415    -0.00122    -0.00087    -0.00138    -0.00141
   -13.11807    -0.02236    -0.00193    -0.00137    -0.00218    -0.00222
   -13.10807    -0.03245    -0.00280    -0.00199    -0.00316    -0.00322
   -13.09907    -0.04442    -0.00383    -0.00273    -0.00433    -0.00441
   -13.08907    -0.05826    -0.00502    -0.00358    -0.00568    -0.00579
   -13.07907    -0.07397    -0.00638    -0.00455    -0.00721    -0.00735
   -13.07007    -0.09155    -0.00790    -0.00563    -0.00892    -0.00909
   -13.06007    -0.11101    -0.00957    -0.00682    -0.01082    -0.01103
   -13.05107    -0.13234    -0.01141    -0.00813    -0.01290    -0.01315
   -13.04107    -0.15554    -0.01341    -0.00956    -0.01516    -0.01545
   -13.03107    -0.18062    -0.01558    -0.01110    -0.01760    -0.01794
   -13.02207    -0.20747    -0.01789    -0.01274    -0.02022    -0.02061
   -13.01207    -0.23446    -0.02019    -0.01437    -0.02285    -0.02330
   -13.00307    -0.26336    -0.02265    -0.01608    -0.02568    -0.02621
   -12.99307    -0.30425    -0.02612    -0.01850    -0.02969    -0.03033
   -12.98307    -0.34269    -0.02937    -0.02075    -0.03347    -0.03422
   -12.97407    -0.37865    -0.03241    -0.02284    -0.03701    -0.03788
   -12.96407    -0.41217    -0.03523    -0.02477    -0.04031    -0.04129
   -12.95507    -0.44331    -0.03784    -0.02654    -0.04338    -0.04449
   -12.94507    -0.47191    -0.04023    -0.02815    -0.04619    -0.04744
   -12.93507    -0.49808    -0.04241    -0.02960    -0.04878    -0.05015
   -12.92607    -0.52182    -0.04439    -0.03089    -0.05113    -0.05262
   -12.91607    -0.54311    -0.04614    -0.03202    -0.05324    -0.05488
   -12.90707    -0.56194    -0.04767    -0.03299    -0.05512    -0.05689
   -12.89707    -0.57832    -0.04900    -0.03380    -0.05675    -0.05866
   -12.88707    -0.59225    -0.05012    -0.03445    -0.05815    -0.06019
   -12.87807    -0.60411    -0.05105    -0.03497    -0.05933    -0.06152
   -12.86807    -0.61421    -0.05184    -0.03539    -0.06035    -0.06268
   -12.85907    -0.60896    -0.05123    -0.03474    -0.05987    -0.06234
   -12.84907    -0.59819    -0.05023    -0.03384    -0.05885    -0.06148
   -12.83907    -0.58822    -0.04931    -0.03298    -0.05792    -0.06068
   -12.83007    -0.57909    -0.04845    -0.03217    -0.05707    -0.05999
   -12.82007    -0.57082    -0.04766    -0.03141    -0.05632    -0.05938
   -12.81107    -0.56336    -0.04694    -0.03070    -0.05564    -0.05886
   -12.80107    -0.55674    -0.04630    -0.03004    -0.05504    -0.05842
   -12.79107    -0.55096    -0.04573    -0.02942    -0.05452    -0.05806
   -12.78207    -0.54606    -0.04522    -0.02885    -0.05410    -0.05780
   -12.77207    -0.54193    -0.04479    -0.02833    -0.05375    -0.05761
   -12.76307    -0.53865    -0.04442    -0.02785    -0.05349    -0.05751
   -12.75307    -0.53624    -0.04414    -0.02743    -0.05331    -0.05750
   -12.74307    -0.53465    -0.04391    -0.02705    -0.05322    -0.05758
   -12.73407    -0.53393    -0.04375    -0.02672    -0.05321    -0.05774
   -12.72407    -0.53817    -0.04403    -0.02669    -0.05369    -0.05838
   -12.71507    -0.54493    -0.04451    -0.02681    -0.05441    -0.05928
   -12.70507    -0.55169    -0.04501    -0.02693    -0.05515    -0.06018
   -12.69507    -0.55849    -0.04549    -0.02706    -0.05589    -0.06107
   -12.68607    -0.56525    -0.04597    -0.02718    -0.05661    -0.06198
   -12.67607    -0.57205    -0.04646    -0.02730    -0.05734    -0.06288
   -12.66707    -0.57886    -0.04694    -0.02741    -0.05807    -0.06378
   -12.65707    -0.58566    -0.04743    -0.02753    -0.05881    -0.06469
   -12.64707    -0.59250    -0.04791    -0.02764    -0.05956    -0.06559
   -12.63807    -0.59923    -0.04839    -0.02775    -0.06029    -0.06650
   -12.62807    -0.60509    -0.04880    -0.02782    -0.06093    -0.06730
   -12.61807    -0.60944    -0.04909    -0.02783    -0.06142    -0.06793
   -12.60907    -0.61230    -0.04925    -0.02778    -0.06175    -0.06838
   -12.59907    -0.61361    -0.04930    -0.02767    -0.06194    -0.06865
   -12.59007    -0.61349    -0.04922    -0.02750    -0.06198    -0.06874
   -12.58007    -0.61288    -0.04912    -0.02736    -0.06193    -0.06875
   -12.57007    -0.61280    -0.04904    -0.02730    -0.06194    -0.06873
   -12.56107    -0.61348    -0.04902    -0.02736    -0.06198    -0.06871
   -12.55107    -0.61481    -0.04905    -0.02754    -0.06207    -0.06868
   -12.54207    -0.61693    -0.04914    -0.02782    -0.06220    -0.06866
   -12.53207    -0.61979    -0.04927    -0.02821    -0.06238    -0.06865
   -12.52207    -0.62337    -0.04947    -0.02872    -0.06260    -0.06863
   -12.51307    -0.63320    -0.05016    -0.02972    -0.06337    -0.06912
   -12.50307    -0.65616    -0.05186    -0.03166    -0.06537    -0.07079
   -12.49407    -0.68138    -0.05374    -0.03375    -0.06758    -0.07264
   -12.48407    -0.70585    -0.05557    -0.03591    -0.06968    -0.07429
   -12.47407    -0.72668    -0.05711    -0.03803    -0.07137    -0.07541
   -12.46507    -0.74876    -0.05873    -0.04031    -0.07314    -0.07656
   -12.45507    -0.77676    -0.06081    -0.04301    -0.07546    -0.07823
   -12.44607    -0.81512    -0.06366    -0.04643    -0.07868    -0.08078
   -12.43607    -0.88852    -0.06900    -0.05237    -0.08522    -0.08637
   -12.42607    -0.98409    -0.07605    -0.05991    -0.09376    -0.09386
   -12.41707    -1.11702    -0.08616    -0.07021    -0.10563    -0.10437
   -12.40707    -1.24746    -0.09605    -0.08021    -0.11731    -0.11485
   -12.39807    -1.37538    -0.10574    -0.08990    -0.12879    -0.12526
   -12.38807    -1.50073    -0.11521    -0.09927    -0.14011    -0.13565
   -12.37807    -1.56336    -0.11968    -0.10391    -0.14563    -0.14070
   -12.36907    -1.55764    -0.11896    -0.10374    -0.14490    -0.13979
   -12.35907    -1.55030    -0.11812    -0.10341    -0.14404    -0.13881
   -12.35007    -1.55093    -0.11775    -0.10290    -0.14429    -0.13890
   -12.34007    -1.54591    -0.11714    -0.10261    -0.14368    -0.13833
   -12.33007    -1.53823    -0.11632    -0.10211    -0.14283    -0.13755
   -12.32107    -1.52782    -0.11528    -0.10143    -0.14175    -0.13653
   -12.31107    -1.58611    -0.11935    -0.10580    -0.14673    -0.14107
   -12.30207    -1.74590    -0.13142    -0.11780    -0.16041    -0.15350
   -12.29207    -1.56030    -0.11704    -0.10393    -0.14361    -0.13852
   -12.28207    -1.37940    -0.10304    -0.09058    -0.12717    -0.12370
   -12.27307    -1.20362    -0.08949    -0.07771    -0.11111    -0.10908
   -12.26307    -1.03296    -0.07638    -0.06542    -0.09543    -0.09464
   -12.25407    -0.89528    -0.06580    -0.05559    -0.08268    -0.08280
   -12.24407    -0.87386    -0.06411    -0.05422    -0.08065    -0.08089
   -12.23407    -0.85357    -0.06250    -0.05291    -0.07873    -0.07907
   -12.22507    -0.83263    -0.06086    -0.05160    -0.07676    -0.07718
   -12.21507    -0.81116    -0.05917    -0.05025    -0.07472    -0.07521
   -12.20607    -0.78898    -0.05744    -0.04888    -0.07264    -0.07320
   -12.19607    -0.76626    -0.05566    -0.04748    -0.07051    -0.07112
   -12.18607    -0.74289    -0.05386    -0.04605    -0.06832    -0.06897
   -12.17707    -0.71894    -0.05199    -0.04459    -0.06608    -0.06675
   -12.16707    -0.69438    -0.05011    -0.04311    -0.06377    -0.06446
   -12.15807    -0.66922    -0.04818    -0.04159    -0.06144    -0.06213
   -12.14807    -0.64339    -0.04621    -0.04005    -0.05904    -0.05972
   -12.13807    -0.61706    -0.04420    -0.03848    -0.05659    -0.05727
   -12.12907    -0.59047    -0.04218    -0.03689    -0.05414    -0.05476
   -12.11907    -0.56370    -0.04015    -0.03529    -0.05168    -0.05225
   -12.10907    -0.53674    -0.03811    -0.03366    -0.04922    -0.04974
   -12.10007    -0.50961    -0.03607    -0.03203    -0.04675    -0.04720
   -12.09007    -0.48335    -0.03410    -0.03043    -0.04437    -0.04475
   -12.08107    -0.45866    -0.03225    -0.02891    -0.04212    -0.04244
   -12.07107    -0.43549    -0.03052    -0.02747    -0.04000    -0.04030
   -12.06107    -0.41388    -0.02891    -0.02610    -0.03802    -0.03831
   -12.05207    -0.39374    -0.02742    -0.02481    -0.03618    -0.03647
   -12.04207    -0.37527    -0.02607    -0.02361    -0.03448    -0.03479
   -12.03307    -0.35914    -0.02489    -0.02254    -0.03297    -0.03331
   -12.02307    -0.34551    -0.02391    -0.02163    -0.03168    -0.03203
   -12.01307    -0.33671    -0.02330    -0.02094    -0.03087    -0.03122
   -12.00407    -0.35456    -0.02491    -0.02145    -0.03243    -0.03317
   -11.99407    -0.38299    -0.02738    -0.02246    -0.03492    -0.03616
   -11.98507    -0.41908    -0.03042    -0.02390    -0.03805    -0.03986
   -11.97507    -0.50152    -0.03704    -0.02770    -0.04495    -0.04821
   -11.96507    -0.59628    -0.04464    -0.03205    -0.05294    -0.05779
   -11.95607    -0.69916    -0.05292    -0.03690    -0.06168    -0.06793
   -11.94607    -0.81649    -0.06246    -0.04279    -0.07161    -0.07900
   -11.93707    -0.93928    -0.07248    -0.04897    -0.08202    -0.09046
   -11.92707    -1.09500    -0.08509    -0.05769    -0.09522    -0.10380
   -11.91707    -1.27814    -0.09985    -0.06844    -0.11069    -0.11890
   -11.90807    -1.32205    -0.10379    -0.07313    -0.11412    -0.11885
   -11.89807    -1.41557    -0.11129    -0.08036    -0.12148    -0.12431
   -11.88907    -1.51767    -0.11944    -0.08799    -0.12956    -0.13070
   -11.87907    -1.62067    -0.12766    -0.09572    -0.13767    -0.13723
   -11.86907    -1.72460    -0.13595    -0.10352    -0.14584    -0.14385
   -11.86007    -1.75968    -0.13887    -0.10521    -0.14854    -0.14714
   -11.85007    -1.72651    -0.13622    -0.10102    -0.14617    -0.14674
   -11.84107    -1.73829    -0.13696    -0.10125    -0.14740    -0.14800
   -11.83107    -1.74848    -0.13756    -0.10144    -0.14857    -0.14912
   -11.82107    -1.75839    -0.13806    -0.10159    -0.14973    -0.15022
   -11.81207    -1.78347    -0.13964    -0.10256    -0.15228    -0.15274
   -11.80207    -1.91797    -0.14971    -0.10955    -0.16382    -0.16546
   -11.79307    -2.03281    -0.15767    -0.11564    -0.17400    -0.17665
   -11.78307    -2.02069    -0.15545    -0.11511    -0.17348    -0.17616
   -11.77307    -1.99654    -0.15241    -0.11397    -0.17189    -0.17450
   -11.76407    -1.96022    -0.14857    -0.11222    -0.16922    -0.17164
   -11.75407    -1.91175    -0.14391    -0.10986    -0.16546    -0.16757
   -11.74507    -1.85116    -0.13848    -0.10689    -0.16060    -0.16233
   -11.73507    -1.77841    -0.13220    -0.10330    -0.15466    -0.15588
   -11.72507    -1.69543    -0.12531    -0.09919    -0.14782    -0.14840
   -11.71607    -1.64705    -0.12143    -0.09668    -0.14391    -0.14407
   -11.70607    -1.61120    -0.11869    -0.09473    -0.14081    -0.14100
   -11.69707    -1.56331    -0.11504    -0.09207    -0.13654    -0.13688
   -11.68707    -1.50743    -0.11079    -0.08903    -0.13143    -0.13193
   -11.67707    -1.44350    -0.10598    -0.08558    -0.12545    -0.12618
   -11.66807    -1.36577    -0.10018    -0.08131    -0.11817    -0.11924
   -11.65807    -1.24287    -0.09185    -0.07405    -0.10638    -0.10741
   -11.64907    -1.16489    -0.08676    -0.06944    -0.09894    -0.09967
   -11.63907    -1.14217    -0.08519    -0.06828    -0.09689    -0.09742
   -11.62907    -1.12070    -0.08371    -0.06720    -0.09497    -0.09527
   -11.62007    -1.10060    -0.08237    -0.06617    -0.09316    -0.09324
   -11.61007    -1.08178    -0.08112    -0.06520    -0.09146    -0.09136
   -11.60007    -1.06425    -0.07999    -0.06429    -0.08986    -0.08957
   -11.59107    -1.04814    -0.07897    -0.06346    -0.08841    -0.08791
   -11.58107    -1.03330    -0.07806    -0.06266    -0.08705    -0.08635
   -11.57207    -1.02060    -0.07733    -0.06199    -0.08587    -0.08500
   -11.56207    -1.01089    -0.07683    -0.06143    -0.08496    -0.08394
   -11.55207    -1.01225    -0.07732    -0.06143    -0.08491    -0.08383
   -11.54307    -1.02834    -0.07912    -0.06229    -0.08607    -0.08498
   -11.53307    -1.04610    -0.08133    -0.06312    -0.08729    -0.08631
   -11.52407    -1.04856    -0.08285    -0.06287    -0.08726    -0.08642
   -11.51407    -1.01686    -0.08120    -0.06044    -0.08443    -0.08367
   -11.50407    -0.96082    -0.07705    -0.05692    -0.07963    -0.07875
   -11.49507    -0.90578    -0.07294    -0.05348    -0.07492    -0.07394
   -11.48507    -0.85297    -0.06895    -0.05019    -0.07041    -0.06933
   -11.47607    -0.80229    -0.06510    -0.04703    -0.06609    -0.06494
   -11.46607    -0.75378    -0.06139    -0.04402    -0.06199    -0.06079
   -11.45607    -0.70769    -0.05783    -0.04115    -0.05809    -0.05686
   -11.44707    -0.66461    -0.05448    -0.03845    -0.05448    -0.05321
   -11.43707    -0.62545    -0.05142    -0.03598    -0.05122    -0.04996
   -11.42807    -0.59250    -0.04884    -0.03382    -0.04852    -0.04732
   -11.41807    -0.56579    -0.04675    -0.03197    -0.04640    -0.04530
   -11.40807    -0.54534    -0.04515    -0.03044    -0.04484    -0.04391
   -11.39907    -0.53293    -0.04418    -0.02929    -0.04404    -0.04335
   -11.38907    -0.52727    -0.04374    -0.02807    -0.04398    -0.04394
   -11.38007    -0.53127    -0.04407    -0.02759    -0.04477    -0.04524
   -11.37007    -0.54158    -0.04490    -0.02752    -0.04611    -0.04705
   -11.36007    -0.55894    -0.04627    -0.02788    -0.04811    -0.04945
   -11.35107    -0.58791    -0.04854    -0.02895    -0.05120    -0.05285
   -11.34107    -0.62070    -0.05107    -0.03024    -0.05463    -0.05656
   -11.33207    -0.65735    -0.05388    -0.03177    -0.05840    -0.06061
   -11.32207    -0.69771    -0.05694    -0.03352    -0.06249    -0.06498
   -11.31207    -0.74303    -0.06037    -0.03559    -0.06702    -0.06976
   -11.30307    -0.79223    -0.06408    -0.03789    -0.07186    -0.07488
   -11.29307    -0.84484    -0.06801    -0.04040    -0.07702    -0.08027
   -11.28407    -0.90176    -0.07226    -0.04322    -0.08252    -0.08599
   -11.27407    -0.96195    -0.07675    -0.04624    -0.08832    -0.09197
   -11.26407    -1.02490    -0.08145    -0.04944    -0.09436    -0.09819
   -11.25507    -1.09209    -0.08641    -0.05289    -0.10076    -0.10478
   -11.24507    -1.17468    -0.09232    -0.05726    -0.10861    -0.11275
   -11.23607    -1.31472    -0.10195    -0.06487    -0.12261    -0.12518
   -11.22607    -1.42335    -0.10921    -0.07091    -0.13301    -0.13514
   -11.21607    -1.52149    -0.11566    -0.07666    -0.14233    -0.14387
   -11.20707    -1.60648    -0.12105    -0.08218    -0.15019    -0.15095
   -11.19707    -1.69844    -0.12678    -0.08908    -0.15815    -0.15799
   -11.18807    -1.80428    -0.13328    -0.09803    -0.16646    -0.16575
   -11.17807    -1.85946    -0.13608    -0.10385    -0.17013    -0.16908
   -11.16807    -1.85140    -0.13452    -0.10489    -0.16856    -0.16705
   -11.15907    -1.82754    -0.13208    -0.10470    -0.16554    -0.16365
   -11.14907    -1.78798    -0.12870    -0.10328    -0.16108    -0.15885
   -11.13907    -1.74240    -0.12510    -0.10111    -0.15614    -0.15369
   -11.13007    -1.72495    -0.12362    -0.09989    -0.15422    -0.15166
   -11.12007    -1.70190    -0.12165    -0.09800    -0.15184    -0.14920
   -11.11107    -1.70194    -0.12143    -0.09748    -0.15155    -0.14881
   -11.10107    -1.73110    -0.12322    -0.09920    -0.15396    -0.15088
   -11.09107    -1.75351    -0.12475    -0.10062    -0.15555    -0.15231
   -11.08207    -1.77834    -0.12683    -0.10215    -0.15708    -0.15389
