    # Energy          Si          Cr          Fe          Co          Ni
   -16.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.54764    -0.00007    -0.00001    -0.00001    -0.00001    -0.00001
   -13.53764    -0.00164    -0.00014    -0.00016    -0.00019    -0.00015
   -13.52764    -0.00528    -0.00044    -0.00052    -0.00062    -0.00049
   -13.51764    -0.01098    -0.00092    -0.00107    -0.00128    -0.00103
   -13.50764    -0.01874    -0.00157    -0.00183    -0.00219    -0.00175
   -13.49764    -0.02857    -0.00240    -0.00280    -0.00334    -0.00267
   -13.48764    -0.04046    -0.00340    -0.00396    -0.00473    -0.00378
   -13.47764    -0.05441    -0.00457    -0.00533    -0.00636    -0.00509
   -13.46764    -0.07043    -0.00591    -0.00690    -0.00823    -0.00658
   -13.45764    -0.08851    -0.00743    -0.00867    -0.01034    -0.00828
   -13.44764    -0.10866    -0.00912    -0.01064    -0.01269    -0.01016
   -13.43764    -0.13087    -0.01099    -0.01281    -0.01529    -0.01224
   -13.42764    -0.15514    -0.01302    -0.01519    -0.01812    -0.01450
   -13.41764    -0.18148    -0.01523    -0.01777    -0.02120    -0.01697
   -13.40764    -0.20987    -0.01761    -0.02055    -0.02452    -0.01962
   -13.39764    -0.23997    -0.02008    -0.02347    -0.02809    -0.02240
   -13.38764    -0.28323    -0.02358    -0.02765    -0.03333    -0.02635
   -13.37764    -0.32385    -0.02684    -0.03158    -0.03826    -0.03005
   -13.36764    -0.36186    -0.02988    -0.03526    -0.04288    -0.03351
   -13.35764    -0.39725    -0.03268    -0.03868    -0.04721    -0.03673
   -13.34764    -0.43006    -0.03525    -0.04186    -0.05122    -0.03971
   -13.33764    -0.46018    -0.03758    -0.04478    -0.05492    -0.04244
   -13.32764    -0.48772    -0.03969    -0.04746    -0.05833    -0.04492
   -13.31764    -0.51265    -0.04156    -0.04987    -0.06142    -0.04718
   -13.30764    -0.53494    -0.04319    -0.05204    -0.06421    -0.04919
   -13.29764    -0.55464    -0.04460    -0.05395    -0.06669    -0.05094
   -13.28764    -0.57173    -0.04577    -0.05562    -0.06887    -0.05247
   -13.27764    -0.58621    -0.04671    -0.05703    -0.07073    -0.05375
   -13.26764    -0.59806    -0.04742    -0.05819    -0.07228    -0.05478
   -13.25764    -0.60718    -0.04779    -0.05905    -0.07347    -0.05559
   -13.24764    -0.59650    -0.04660    -0.05809    -0.07226    -0.05462
   -13.23764    -0.58669    -0.04547    -0.05721    -0.07114    -0.05372
   -13.22764    -0.57772    -0.04442    -0.05642    -0.07015    -0.05292
   -13.21764    -0.56966    -0.04343    -0.05572    -0.06925    -0.05219
   -13.20764    -0.56239    -0.04252    -0.05511    -0.06846    -0.05153
   -13.19764    -0.55602    -0.04167    -0.05456    -0.06778    -0.05094
   -13.18764    -0.55050    -0.04088    -0.05412    -0.06720    -0.05044
   -13.17764    -0.54589    -0.04017    -0.05373    -0.06671    -0.05002
   -13.16764    -0.54210    -0.03952    -0.05346    -0.06636    -0.04968
   -13.15764    -0.53918    -0.03894    -0.05326    -0.06609    -0.04943
   -13.14764    -0.53714    -0.03843    -0.05314    -0.06593    -0.04924
   -13.13764    -0.53594    -0.03798    -0.05310    -0.06589    -0.04913
   -13.12764    -0.53560    -0.03760    -0.05316    -0.06594    -0.04910
   -13.11764    -0.53815    -0.03746    -0.05348    -0.06637    -0.04933
   -13.10764    -0.54535    -0.03770    -0.05425    -0.06734    -0.04998
   -13.09764    -0.55257    -0.03794    -0.05502    -0.06832    -0.05063
   -13.08764    -0.55979    -0.03818    -0.05578    -0.06931    -0.05128
   -13.07764    -0.56701    -0.03841    -0.05654    -0.07028    -0.05192
   -13.06764    -0.57421    -0.03865    -0.05732    -0.07127    -0.05257
   -13.05764    -0.58148    -0.03888    -0.05810    -0.07225    -0.05321
   -13.04764    -0.58870    -0.03911    -0.05888    -0.07325    -0.05385
   -13.03764    -0.59595    -0.03933    -0.05965    -0.07423    -0.05450
   -13.02764    -0.60285    -0.03954    -0.06039    -0.07519    -0.05511
   -13.01764    -0.60828    -0.03966    -0.06096    -0.07595    -0.05560
   -13.00764    -0.61198    -0.03967    -0.06135    -0.07651    -0.05592
   -12.99764    -0.61399    -0.03959    -0.06157    -0.07684    -0.05609
   -12.98764    -0.61423    -0.03941    -0.06163    -0.07696    -0.05609
   -12.97764    -0.61281    -0.03912    -0.06149    -0.07687    -0.05594
   -12.96764    -0.60970    -0.03875    -0.06119    -0.07656    -0.05564
   -12.95764    -0.60488    -0.03826    -0.06071    -0.07604    -0.05517
   -12.94764    -0.59837    -0.03768    -0.06005    -0.07531    -0.05453
   -12.93764    -0.59136    -0.03713    -0.05931    -0.07448    -0.05388
   -12.92764    -0.58541    -0.03675    -0.05863    -0.07372    -0.05331
   -12.91764    -0.58071    -0.03656    -0.05805    -0.07300    -0.05286
   -12.90764    -0.58232    -0.03704    -0.05808    -0.07277    -0.05310
   -12.89764    -0.59767    -0.03884    -0.05954    -0.07363    -0.05478
   -12.88764    -0.61557    -0.04090    -0.06123    -0.07470    -0.05670
   -12.87764    -0.62609    -0.04268    -0.06209    -0.07465    -0.05802
   -12.86764    -0.63920    -0.04477    -0.06325    -0.07479    -0.05956
   -12.85764    -0.65697    -0.04726    -0.06484    -0.07539    -0.06154
   -12.84764    -0.67940    -0.05018    -0.06687    -0.07647    -0.06395
   -12.83764    -0.70644    -0.05350    -0.06933    -0.07802    -0.06679
   -12.82764    -0.73814    -0.05724    -0.07223    -0.08005    -0.07009
   -12.81764    -0.77443    -0.06139    -0.07555    -0.08253    -0.07382
   -12.80764    -0.82185    -0.06652    -0.07991    -0.08612    -0.07854
   -12.79764    -0.94394    -0.07888    -0.08989    -0.09757    -0.09081
   -12.78764    -1.17589    -0.10160    -0.11188    -0.11847    -0.11285
   -12.77764    -1.40348    -0.12361    -0.13379    -0.13858    -0.13502
   -12.76764    -1.46390    -0.12924    -0.13957    -0.14346    -0.14095
   -12.75764    -1.46452    -0.12940    -0.13948    -0.14310    -0.14093
   -12.74764    -1.47228    -0.12951    -0.14017    -0.14387    -0.14139
   -12.73764    -1.47489    -0.12969    -0.14029    -0.14396    -0.14153
   -12.72764    -1.47446    -0.12959    -0.14011    -0.14378    -0.14137
   -12.71764    -1.47109    -0.12921    -0.13967    -0.14333    -0.14091
   -12.70764    -1.46470    -0.12856    -0.13893    -0.14260    -0.14016
   -12.69764    -1.45527    -0.12760    -0.13793    -0.14158    -0.13912
   -12.68764    -1.44287    -0.12640    -0.13662    -0.14030    -0.13777
   -12.67764    -1.42746    -0.12491    -0.13505    -0.13874    -0.13616
   -12.66764    -1.83780    -0.16351    -0.17176    -0.17860    -0.17325
   -12.65764    -1.42559    -0.12332    -0.13498    -0.13854    -0.13534
   -12.64764    -1.04236    -0.08654    -0.09999    -0.10214    -0.09891
   -12.63764    -0.88961    -0.07203    -0.08582    -0.08775    -0.08408
   -12.62764    -0.86929    -0.07022    -0.08401    -0.08551    -0.08228
   -12.61764    -0.84837    -0.06839    -0.08212    -0.08324    -0.08039
   -12.60764    -0.82669    -0.06651    -0.08014    -0.08090    -0.07842
   -12.59764    -0.80443    -0.06461    -0.07809    -0.07851    -0.07639
   -12.58764    -0.78140    -0.06266    -0.07596    -0.07606    -0.07430
   -12.57764    -0.75777    -0.06068    -0.07377    -0.07355    -0.07215
   -12.56764    -0.73350    -0.05867    -0.07148    -0.07098    -0.06994
   -12.55764    -0.70850    -0.05663    -0.06911    -0.06838    -0.06762
