      #Energy        TDOS-UP        TDOS-DOWN
     -21.15426       0.00000       0.00000
     -21.14426       0.00000       0.00000
     -21.13426       0.00000       0.00000
     -21.12426       0.00000       0.00000
     -21.11426       0.00000       0.00000
     -21.10426       0.00000       0.00000
     -21.09426       0.00000       0.00000
     -21.08426       0.00000       0.00000
     -21.07426       0.00000       0.00000
     -21.06426       0.00000       0.00000
     -21.05426       0.00000       0.00000
     -21.04426       0.00000       0.00000
     -21.03426       0.00000       0.00000
     -21.02426       0.00000       0.00000
     -21.01426       0.00000       0.00000
     -21.00426       0.00000       0.00000
     -20.99426       0.00000       0.00000
     -20.98426       0.00000       0.00000
     -20.97426       0.00000       0.00000
     -20.96426       0.00000       0.00000
     -20.95426       0.00000       0.00000
     -20.94426       0.00000       0.00000
     -20.93426       0.00000       0.00000
     -20.92426       0.00000       0.00000
     -20.91426       0.00000       0.00000
     -20.90426       0.00000       0.00000
     -20.89426       0.00000       0.00000
     -20.88426       0.00000       0.00000
     -20.87426       0.00000       0.00000
     -20.86426       0.00000       0.00000
     -20.85426       0.00000       0.00000
     -20.84426       0.00000       0.00000
     -20.83426       0.00000       0.00000
     -20.82426       0.00000       0.00000
     -20.81426       0.00000       0.00000
     -20.80426       0.00000       0.00000
     -20.79426       0.00000       0.00000
     -20.78426       0.00000       0.00000
     -20.77426       0.00000       0.00000
     -20.76426       0.00000       0.00000
     -20.75426       0.00000       0.00000
     -20.74426       0.00000       0.00000
     -20.73426       0.00000       0.00000
     -20.72426       0.00000       0.00000
     -20.71426       0.00000       0.00000
     -20.70426       0.00000       0.00000
     -20.69426       0.00000       0.00000
     -20.68426       0.00000       0.00000
     -20.67426       0.00000       0.00000
     -20.66426       0.00000       0.00000
     -20.65426       0.00000       0.00000
     -20.64426       0.00000       0.00000
     -20.63426       0.00000       0.00000
     -20.62426       0.00000       0.00000
     -20.61426       0.00000       0.00000
     -20.60426       0.00000       0.00000
     -20.59426       0.00000       0.00000
     -20.58426       0.00000       0.00000
     -20.57426       0.00000       0.00000
     -20.56426       0.00000       0.00000
     -20.55426       0.00000       0.00000
     -20.54426       0.00000       0.00000
     -20.53426       0.00000       0.00000
     -20.52426       0.00000       0.00000
     -20.51426       0.00000       0.00000
     -20.50426       0.00000       0.00000
     -20.49426       0.00000       0.00000
     -20.48426       0.00000       0.00000
     -20.47426       0.00000       0.00000
     -20.46426       0.00000       0.00000
     -20.45426       0.00000       0.00000
     -20.44426       0.00000       0.00000
     -20.43426       0.00000       0.00000
     -20.42426       0.00000       0.00000
     -20.41426       0.00000       0.00000
     -20.40426       0.00000       0.00000
     -20.39426       0.00000       0.00000
     -20.38426       0.00000       0.00000
     -20.37426       0.00000       0.00000
     -20.36426       0.00000       0.00000
     -20.35426       0.00000       0.00000
     -20.34426       0.00000       0.00000
     -20.33426       0.00000       0.00000
     -20.32426       0.00000       0.00000
     -20.31426       0.00000       0.00000
     -20.30426       0.00000       0.00000
     -20.29426       0.00000       0.00000
     -20.28426       0.00000       0.00000
     -20.27426       0.00000       0.00000
     -20.26426       0.00000       0.00000
     -20.25426       0.00000       0.00000
     -20.24426       0.00000       0.00000
     -20.23426       0.00000       0.00000
     -20.22426       0.00000       0.00000
     -20.21426       0.00000       0.00000
     -20.20426       0.00000       0.00000
     -20.19426       0.00000       0.00000
     -20.18426       0.00000       0.00000
     -20.17426       0.00000       0.00000
     -20.16426       0.00000       0.00000
     -20.15426       0.00000       0.00000
     -20.14426       0.00000       0.00000
     -20.13426       0.00000       0.00000
     -20.12426       0.00000       0.00000
     -20.11426       0.00000       0.00000
     -20.10426       0.00000       0.00000
     -20.09426       0.00000       0.00000
     -20.08426       0.00000       0.00000
     -20.07426       0.00000       0.00000
     -20.06426       0.00000       0.00000
     -20.05426       0.00000       0.00000
     -20.04426       0.00000       0.00000
     -20.03426       0.00000       0.00000
     -20.02426       0.00000       0.00000
     -20.01426       0.00000       0.00000
     -20.00426       0.00000       0.00000
     -19.99426       0.00000       0.00000
     -19.98426       0.00000       0.00000
     -19.97426       0.00000       0.00000
     -19.96426       0.00000       0.00000
     -19.95426       0.00000       0.00000
     -19.94426       0.00000       0.00000
     -19.93426       0.00000       0.00000
     -19.92426       0.00000       0.00000
     -19.91426       0.00000       0.00000
     -19.90426       0.00000       0.00000
     -19.89426       0.00000       0.00000
     -19.88426       0.00000       0.00000
     -19.87426       0.00000       0.00000
     -19.86426       0.00000       0.00000
     -19.85426       0.00000       0.00000
     -19.84426       0.00000       0.00000
     -19.83426       0.00000       0.00000
     -19.82426       0.00000       0.00000
     -19.81426       0.00000       0.00000
     -19.80426       0.00000       0.00000
     -19.79426       0.00000       0.00000
     -19.78426       0.00000       0.00000
     -19.77426       0.00000       0.00000
     -19.76426       0.00000       0.00000
     -19.75426       0.00000       0.00000
     -19.74426       0.00000       0.00000
     -19.73426       0.00000       0.00000
     -19.72426       0.00000       0.00000
     -19.71426       0.00000       0.00000
     -19.70426       0.00000       0.00000
     -19.69426       0.00000       0.00000
     -19.68426       0.00000       0.00000
     -19.67426       0.00000       0.00000
     -19.66426       0.00000       0.00000
     -19.65426       0.00000       0.00000
     -19.64426       0.00000       0.00000
     -19.63426       0.00000       0.00000
     -19.62426       0.00000       0.00000
     -19.61426       0.00000       0.00000
     -19.60426       0.00000       0.00000
     -19.59426       0.00000       0.00000
     -19.58426       0.00000       0.00000
     -19.57426       0.00000       0.00000
     -19.56426       0.00000       0.00000
     -19.55426       0.00000       0.00000
     -19.54426       0.00000       0.00000
     -19.53426       0.00000       0.00000
     -19.52426       0.00000       0.00000
     -19.51426       0.00000       0.00000
     -19.50426       0.00000       0.00000
     -19.49426       0.00000       0.00000
     -19.48426       0.00000       0.00000
     -19.47426       0.00000       0.00000
     -19.46426       0.00000       0.00000
     -19.45426       0.00000       0.00000
     -19.44426       0.00000       0.00000
     -19.43426       0.00000       0.00000
     -19.42426       0.00000       0.00000
     -19.41426       0.00000       0.00000
     -19.40426       0.00000       0.00000
     -19.39426       0.00000       0.00000
     -19.38426       0.00000       0.00000
     -19.37426       0.00000       0.00000
     -19.36426       0.00000       0.00000
     -19.35426       0.00000       0.00000
     -19.34426       0.00000       0.00000
     -19.33426       0.00000       0.00000
     -19.32426       0.00000       0.00000
     -19.31426       0.00000       0.00000
     -19.30426       0.00000       0.00000
     -19.29426       0.00000       0.00000
     -19.28426       0.00000       0.00000
     -19.27426       0.00000       0.00000
     -19.26426       0.00000       0.00000
     -19.25426       0.00000       0.00000
     -19.24426       0.00000       0.00000
     -19.23426       0.00000       0.00000
     -19.22426       0.00000       0.00000
     -19.21426       0.00000       0.00000
     -19.20426       0.00000       0.00000
     -19.19426       0.00000       0.00000
     -19.18426       0.00000       0.00000
     -19.17426       0.00000       0.00000
     -19.16426       0.00000       0.00000
     -19.15426       0.00000       0.00000
     -19.14426       0.00000       0.00000
     -19.13426       0.00000       0.00000
     -19.12426       0.00000       0.00000
     -19.11426       0.00000       0.00000
     -19.10426       0.00000       0.00000
     -19.09426       0.00000       0.00000
     -19.08426       0.00000       0.00000
     -19.07426       0.00000       0.00000
     -19.06426       0.00000       0.00000
     -19.05426       0.00000       0.00000
     -19.04426       0.00000       0.00000
     -19.03426       0.00000       0.00000
     -19.02426       0.00000       0.00000
     -19.01426       0.00000       0.00000
     -19.00426       0.00000       0.00000
     -18.99426       0.00000       0.00000
     -18.98426       0.00000       0.00000
     -18.97426       0.00000       0.00000
     -18.96426       0.00000       0.00000
     -18.95426       0.00000       0.00000
     -18.94426       0.00000       0.00000
     -18.93426       0.00000       0.00000
     -18.92426       0.00000       0.00000
     -18.91426       0.00000       0.00000
     -18.90426       0.00000       0.00000
     -18.89426       0.00000       0.00000
     -18.88426       0.00000       0.00000
     -18.87426       0.00000       0.00000
     -18.86426       0.00000       0.00000
     -18.85426       0.00000       0.00000
     -18.84426       0.00000       0.00000
     -18.83426       0.00000       0.00000
     -18.82426       0.00000       0.00000
     -18.81426       0.00000       0.00000
     -18.80426       0.00000       0.00000
     -18.79426       0.00000       0.00000
     -18.78426       0.00000       0.00000
     -18.77426       0.00000       0.00000
     -18.76426       0.00000       0.00000
     -18.75426       0.00000       0.00000
     -18.74426       0.00000       0.00000
     -18.73426       0.00000       0.00000
     -18.72426       0.00000       0.00000
     -18.71426       0.00000       0.00000
     -18.70426       0.00000       0.00000
     -18.69426       0.00000       0.00000
     -18.68426       0.00000       0.00000
     -18.67426       0.00000       0.00000
     -18.66426       0.00000       0.00000
     -18.65426       0.00000       0.00000
     -18.64426       0.00000       0.00000
     -18.63426       0.00000       0.00000
     -18.62426       0.00000       0.00000
     -18.61426       0.00000       0.00000
     -18.60426       0.00000       0.00000
     -18.59426       0.00000       0.00000
     -18.58426       0.00000       0.00000
     -18.57426       0.00000       0.00000
     -18.56426       0.00000       0.00000
     -18.55426       0.00000       0.00000
     -18.54426       0.00000       0.00000
     -18.53426       0.00000       0.00000
     -18.52426       0.00000       0.00000
     -18.51426       0.00000       0.00000
     -18.50426       0.00000       0.00000
     -18.49426       0.00000       0.00000
     -18.48426       0.00000       0.00000
     -18.47426       0.00000       0.00000
     -18.46426       0.00000       0.00000
     -18.45426       0.00000       0.00000
     -18.44426       0.00000       0.00000
     -18.43426       0.00000       0.00000
     -18.42426       0.00000       0.00000
     -18.41426       0.00000       0.00000
     -18.40426       0.00000       0.00000
     -18.39426       0.00000       0.00000
     -18.38426       0.00000       0.00000
     -18.37426       0.00000       0.00000
     -18.36426       0.00000       0.00000
     -18.35426       0.00000       0.00000
     -18.34426       0.00000       0.00000
     -18.33426       0.00000       0.00000
     -18.32426       0.00000       0.00000
     -18.31426       0.00000       0.00000
     -18.30426       0.00000       0.00000
     -18.29426       0.00000       0.00000
     -18.28426       0.00000       0.00000
     -18.27426       0.00000       0.00000
     -18.26426       0.00000       0.00000
     -18.25426       0.00000       0.00000
     -18.24426       0.00000       0.00000
     -18.23426       0.00000       0.00000
     -18.22426       0.00000       0.00000
     -18.21426       0.00000       0.00000
     -18.20426       0.00000       0.00000
     -18.19426       0.00000       0.00000
     -18.18426       0.00000       0.00000
     -18.17426       0.00000       0.00000
     -18.16426       0.00000       0.00000
     -18.15426       0.00000       0.00000
     -18.14426       0.00000       0.00000
     -18.13426       0.00000       0.00000
     -18.12426       0.00000       0.00000
     -18.11426       0.00000       0.00000
     -18.10426       0.00000       0.00000
     -18.09426       0.00000       0.00000
     -18.08426       0.00000       0.00000
     -18.07426       0.00000       0.00000
     -18.06426       0.00000       0.00000
     -18.05426       0.00000       0.00000
     -18.04426       0.00000       0.00000
     -18.03426       0.00000       0.00000
     -18.02426       0.00000       0.00000
     -18.01426       0.00000       0.00000
     -18.00426       0.00000       0.00000
     -17.99426       0.00000       0.00000
     -17.98426       0.00000       0.00000
     -17.97426       0.00000       0.00000
     -17.96426       0.00000       0.00000
     -17.95426       0.00000       0.00000
     -17.94426       0.00000       0.00000
     -17.93426       0.00000       0.00000
     -17.92426       0.00000       0.00000
     -17.91426       0.00000       0.00000
     -17.90426       0.00000       0.00000
     -17.89426       0.00000       0.00000
     -17.88426       0.00000       0.00000
     -17.87426       0.00000       0.00000
     -17.86426       0.00000       0.00000
     -17.85426       0.00000       0.00000
     -17.84426       0.00000       0.00000
     -17.83426       0.00000       0.00000
     -17.82426       0.00000       0.00000
     -17.81426       0.00000       0.00000
     -17.80426       0.00000       0.00000
     -17.79426       0.00000       0.00000
     -17.78426       0.00000       0.00000
     -17.77426       0.00000       0.00000
     -17.76426       0.00000       0.00000
     -17.75426       0.00000       0.00000
     -17.74426       0.00000       0.00000
     -17.73426       0.00000       0.00000
     -17.72426       0.00000       0.00000
     -17.71426       0.00000       0.00000
     -17.70426       0.00000       0.00000
     -17.69426       0.00000       0.00000
     -17.68426       0.00000       0.00000
     -17.67426       0.00000       0.00000
     -17.66426       0.00000       0.00000
     -17.65426       0.00000       0.00000
     -17.64426       0.00000       0.00000
     -17.63426       0.00000       0.00000
     -17.62426       0.00000       0.00000
     -17.61426       0.00000       0.00000
     -17.60426       0.00000       0.00000
     -17.59426       0.00000       0.00000
     -17.58426       0.00000       0.00000
     -17.57426       0.00000       0.00000
     -17.56426       0.00000       0.00000
     -17.55426       0.00000       0.00000
     -17.54426       0.00000       0.00000
     -17.53426       0.00000       0.00000
     -17.52426       0.00000       0.00000
     -17.51426       0.00000       0.00000
     -17.50426       0.00000       0.00000
     -17.49426       0.00000       0.00000
     -17.48426       0.00000       0.00000
     -17.47426       0.00000       0.00000
     -17.46426       0.00000       0.00000
     -17.45426       0.00000       0.00000
     -17.44426       0.00000       0.00000
     -17.43426       0.00000       0.00000
     -17.42426       0.00000       0.00000
     -17.41426       0.00000       0.00000
     -17.40426       0.00000       0.00000
     -17.39426       0.00000       0.00000
     -17.38426       0.00000       0.00000
     -17.37426       0.00000       0.00000
     -17.36426       0.00000       0.00000
     -17.35426       0.00000       0.00000
     -17.34426       0.00000       0.00000
     -17.33426       0.00000       0.00000
     -17.32426       0.00000       0.00000
     -17.31426       0.00000       0.00000
     -17.30426       0.00000       0.00000
     -17.29426       0.00000       0.00000
     -17.28426       0.00000       0.00000
     -17.27426       0.00000       0.00000
     -17.26426       0.00000       0.00000
     -17.25426       0.00000       0.00000
     -17.24426       0.00000       0.00000
     -17.23426       0.00000       0.00000
     -17.22426       0.00000       0.00000
     -17.21426       0.00000       0.00000
     -17.20426       0.00000       0.00000
     -17.19426       0.00000       0.00000
     -17.18426       0.00000       0.00000
     -17.17426       0.00000       0.00000
     -17.16426       0.00000       0.00000
     -17.15426       0.00000       0.00000
     -17.14426       0.00000       0.00000
     -17.13426       0.00000       0.00000
     -17.12426       0.00000       0.00000
     -17.11426       0.00000       0.00000
     -17.10426       0.00000       0.00000
     -17.09426       0.00000       0.00000
     -17.08426       0.00000       0.00000
     -17.07426       0.00000       0.00000
     -17.06426       0.00000       0.00000
     -17.05426       0.00000       0.00000
     -17.04426       0.00000       0.00000
     -17.03426       0.00000       0.00000
     -17.02426       0.00000       0.00000
     -17.01426       0.00000       0.00000
     -17.00426       0.00000       0.00000
     -16.99426       0.00000       0.00000
     -16.98426       0.00000       0.00000
     -16.97426       0.00000       0.00000
     -16.96426       0.00000       0.00000
     -16.95426       0.00000       0.00000
     -16.94426       0.00000       0.00000
     -16.93426       0.00000       0.00000
     -16.92426       0.00000       0.00000
     -16.91426       0.00000       0.00000
     -16.90426       0.00000       0.00000
     -16.89426       0.00000       0.00000
     -16.88426       0.00000       0.00000
     -16.87426       0.00000       0.00000
     -16.86426       0.00000       0.00000
     -16.85426       0.00000       0.00000
     -16.84426       0.00000       0.00000
     -16.83426       0.00000       0.00000
     -16.82426       0.00000       0.00000
     -16.81426       0.00000       0.00000
     -16.80426       0.00000       0.00000
     -16.79426       0.00000       0.00000
     -16.78426       0.00000       0.00000
     -16.77426       0.00000       0.00000
     -16.76426       0.00000       0.00000
     -16.75426       0.00000       0.00000
     -16.74426       0.00000       0.00000
     -16.73426       0.00000       0.00000
     -16.72426       0.00000       0.00000
     -16.71426       0.00000       0.00000
     -16.70426       0.00000       0.00000
     -16.69426       0.00000       0.00000
     -16.68426       0.00000       0.00000
     -16.67426       0.00000       0.00000
     -16.66426       0.00000       0.00000
     -16.65426       0.00000       0.00000
     -16.64426       0.00000       0.00000
     -16.63426       0.00000       0.00000
     -16.62426       0.00000       0.00000
     -16.61426       0.00000       0.00000
     -16.60426       0.00000       0.00000
     -16.59426       0.00000       0.00000
     -16.58426       0.00000       0.00000
     -16.57426       0.00000       0.00000
     -16.56426       0.00000       0.00000
     -16.55426       0.00000       0.00000
     -16.54426       0.00000       0.00000
     -16.53426       0.00000       0.00000
     -16.52426       0.00000       0.00000
     -16.51426       0.00000       0.00000
     -16.50426       0.00000       0.00000
     -16.49426       0.00000       0.00000
     -16.48426       0.00000       0.00000
     -16.47426       0.00000       0.00000
     -16.46426       0.00000       0.00000
     -16.45426       0.00000       0.00000
     -16.44426       0.00000       0.00000
     -16.43426       0.00000       0.00000
     -16.42426       0.00000       0.00000
     -16.41426       0.00000       0.00000
     -16.40426       0.00000       0.00000
     -16.39426       0.00000       0.00000
     -16.38426       0.00000       0.00000
     -16.37426       0.00000       0.00000
     -16.36426       0.00000       0.00000
     -16.35426       0.00000       0.00000
     -16.34426       0.00000       0.00000
     -16.33426       0.00000       0.00000
     -16.32426       0.00000       0.00000
     -16.31426       0.00000       0.00000
     -16.30426       0.00000       0.00000
     -16.29426       0.00000       0.00000
     -16.28426       0.00000       0.00000
     -16.27426       0.00000       0.00000
     -16.26426       0.00000       0.00000
     -16.25426       0.00000       0.00000
     -16.24426       0.00000       0.00000
     -16.23426       0.00000       0.00000
     -16.22426       0.00000       0.00000
     -16.21426       0.00000       0.00000
     -16.20426       0.00000       0.00000
     -16.19426       0.00000       0.00000
     -16.18426       0.00000       0.00000
     -16.17426       0.00000       0.00000
     -16.16426       0.00000       0.00000
     -16.15426       0.00000       0.00000
     -16.14426       0.00000       0.00000
     -16.13426       0.00000       0.00000
     -16.12426       0.00000       0.00000
     -16.11426       0.00000       0.00000
     -16.10426       0.00000       0.00000
     -16.09426       0.00000       0.00000
     -16.08426       0.00000       0.00000
     -16.07426       0.00000       0.00000
     -16.06426       0.00000       0.00000
     -16.05426       0.00000       0.00000
     -16.04426       0.00000       0.00000
     -16.03426       0.00000       0.00000
     -16.02426       0.00000       0.00000
     -16.01426       0.00000       0.00000
     -16.00426       0.00000       0.00000
     -15.99426       0.00000       0.00000
     -15.98426       0.00000       0.00000
     -15.97426       0.00000       0.00000
     -15.96426       0.00000       0.00000
     -15.95426       0.00000       0.00000
     -15.94426       0.00000       0.00000
     -15.93426       0.00000       0.00000
     -15.92426       0.00000       0.00000
     -15.91426       0.00000       0.00000
     -15.90426       0.00000       0.00000
     -15.89426       0.00000       0.00000
     -15.88426       0.00000       0.00000
     -15.87426       0.00000       0.00000
     -15.86426       0.00000       0.00000
     -15.85426       0.00000       0.00000
     -15.84426       0.00000       0.00000
     -15.83426       0.00000       0.00000
     -15.82426       0.00000       0.00000
     -15.81426       0.00000       0.00000
     -15.80426       0.00000       0.00000
     -15.79426       0.00000       0.00000
     -15.78426       0.00000       0.00000
     -15.77426       0.00000       0.00000
     -15.76426       0.00000       0.00000
     -15.75426       0.00000       0.00000
     -15.74426       0.00000       0.00000
     -15.73426       0.00000       0.00000
     -15.72426       0.00000       0.00000
     -15.71426       0.00000       0.00000
     -15.70426       0.00000       0.00000
     -15.69426       0.00000       0.00000
     -15.68426       0.00000       0.00000
     -15.67426       0.00000       0.00000
     -15.66426       0.00000       0.00000
     -15.65426       0.00000       0.00000
     -15.64426       0.00000       0.00000
     -15.63426       0.00000       0.00000
     -15.62426       0.00000       0.00000
     -15.61426       0.00000       0.00000
     -15.60426       0.00000       0.00000
     -15.59426       0.00000       0.00000
     -15.58426       0.00000       0.00000
     -15.57426       0.00000       0.00000
     -15.56426       0.00000       0.00000
     -15.55426       0.00000       0.00000
     -15.54426       0.00000       0.00000
     -15.53426       0.00000       0.00000
     -15.52426       0.00000       0.00000
     -15.51426       0.00000       0.00000
     -15.50426       0.00000       0.00000
     -15.49426       0.00000       0.00000
     -15.48426       0.00000       0.00000
     -15.47426       0.00000       0.00000
     -15.46426       0.00000       0.00000
     -15.45426       0.00000       0.00000
     -15.44426       0.00000       0.00000
     -15.43426       0.00000       0.00000
     -15.42426       0.00000       0.00000
     -15.41426       0.00000       0.00000
     -15.40426       0.00000       0.00000
     -15.39426       0.00000       0.00000
     -15.38426       0.00000       0.00000
     -15.37426       0.00000       0.00000
     -15.36426       0.00000       0.00000
     -15.35426       0.00000       0.00000
     -15.34426       0.00000       0.00000
     -15.33426       0.00000       0.00000
     -15.32426       0.00000       0.00000
     -15.31426       0.00000       0.00000
     -15.30426       0.00000       0.00000
     -15.29426       0.00038       0.00000
     -15.28426       0.00179       0.00000
     -15.27426       0.00425       0.00000
     -15.26426       0.00774       0.00000
     -15.25426       0.01228      -0.00041
     -15.24426       0.01785      -0.00184
     -15.23426       0.02447      -0.00429
     -15.22426       0.03212      -0.00775
     -15.21426       0.04082      -0.01224
     -15.20426       0.05056      -0.01774
     -15.19426       0.06134      -0.02426
     -15.18426       0.07316      -0.03181
     -15.17426       0.08602      -0.04037
     -15.16426       0.09992      -0.04995
     -15.15426       0.11490      -0.06055
     -15.14426       0.13080      -0.07217
     -15.13426       0.14790      -0.08481
     -15.12426       0.16590      -0.09847
     -15.11426       0.18500      -0.11310
     -15.10426       0.20520      -0.12880
     -15.09426       0.22640      -0.14560
     -15.08426       0.24860      -0.16330
     -15.07426       0.27190      -0.18210
     -15.06426       0.29620      -0.20180
     -15.05426       0.32150      -0.22260
     -15.04426       0.34790      -0.24440
     -15.03426       0.37540      -0.26730
     -15.02426       0.40380      -0.29110
     -15.01426       0.43330      -0.31600
     -15.00426       0.46390      -0.34190
     -14.99426       0.49550      -0.36880
     -14.98426       0.52810      -0.39670
     -14.97426       0.56120      -0.42570
     -14.96426       0.59430      -0.45560
     -14.95426       0.62740      -0.48660
     -14.94426       0.66050      -0.51860
     -14.93426       0.69370      -0.55160
     -14.92426       0.72690      -0.58470
     -14.91426       0.76020      -0.61790
     -14.90426       0.79350      -0.65110
     -14.89426       0.82680      -0.68440
     -14.88426       0.86010      -0.71780
     -14.87426       0.89350      -0.75120
     -14.86426       0.92690      -0.78470
     -14.85426       0.96040      -0.81820
     -14.84426       0.99380      -0.85180
     -14.83426       1.02700      -0.88540
     -14.82426       1.06100      -0.91910
     -14.81426       1.09400      -0.95280
     -14.80426       1.12900      -0.98660
     -14.79426       1.16700      -1.02000
     -14.78426       1.20900      -1.05400
     -14.77426       1.25500      -1.09000
     -14.76426       1.30400      -1.12800
     -14.75426       1.35700      -1.17100
     -14.74426       1.41400      -1.21600
     -14.73426       1.47500      -1.26500
     -14.72426       1.54100      -1.31700
     -14.71426       1.60900      -1.37300
     -14.70426       1.67800      -1.43200
     -14.69426       1.74900      -1.49500
     -14.68426       1.82100      -1.56000
     -14.67426       1.89500      -1.62800
     -14.66426       1.97000      -1.69800
     -14.65426       2.05100      -1.76800
     -14.64426       2.14400      -1.83900
     -14.63426       2.25000      -1.91200
     -14.62426       2.36600      -1.98700
     -14.61426       2.47600      -2.07200
     -14.60426       2.58000      -2.16700
     -14.59426       2.67700      -2.27200
     -14.58426       2.76800      -2.38100
     -14.57426       2.85200      -2.48500
     -14.56426       2.93000      -2.58200
     -14.55426       3.00100      -2.67300
     -14.54426       3.06600      -2.75900
     -14.53426       3.12400      -2.83800
     -14.52426       3.17500      -2.91100
     -14.51426       3.22100      -2.97800
     -14.50426       3.25900      -3.04000
     -14.49426       3.29100      -3.09500
     -14.48426       3.31700      -3.14400
     -14.47426       3.33600      -3.18800
     -14.46426       3.34900      -3.22500
     -14.45426       3.35500      -3.25600
     -14.44426       3.35400      -3.28100
     -14.43426       3.34600      -3.30100
     -14.42426       3.32700      -3.31400
     -14.41426       3.30100      -3.32100
     -14.40426       3.27100      -3.32200
     -14.39426       3.23600      -3.31500
     -14.38426       3.19700      -3.30000
     -14.37426       3.15300      -3.27900
     -14.36426       3.10500      -3.25400
     -14.35426       3.05300      -3.22600
     -14.34426       2.99500      -3.19400
     -14.33426       2.93100      -3.15700
     -14.32426       2.86100      -3.11700
     -14.31426       2.78900      -3.07300
     -14.30426       2.71500      -3.02500
     -14.29426       2.64000      -2.97200
     -14.28426       2.56300      -2.91300
     -14.27426       2.48600      -2.84700
     -14.26426       2.41400      -2.77500
     -14.25426       2.34800      -2.70100
     -14.24426       2.28500      -2.62600
     -14.23426       2.22100      -2.54800
     -14.22426       2.15800      -2.47300
     -14.21426       2.09700      -2.40300
     -14.20426       2.03800      -2.33900
     -14.19426       1.98200      -2.27500
     -14.18426       1.92800      -2.21100
     -14.17426       1.87700      -2.14700
     -14.16426       1.82700      -2.08300
     -14.15426       1.78100      -2.02200
     -14.14426       1.75600      -1.97300
     -14.13426       1.74100      -1.94000
     -14.12426       1.73300      -1.91100
     -14.11426       1.73200      -1.88700
     -14.10426       1.73900      -1.87000
     -14.09426       1.75300      -1.86000
     -14.08426       1.77400      -1.85700
     -14.07426       1.80300      -1.86100
     -14.06426       1.83900      -1.87300
     -14.05426       1.88300      -1.89200
     -14.04426       1.93200      -1.91800
     -14.03426       1.98600      -1.95100
     -14.02426       2.04400      -1.98800
     -14.01426       2.10300      -2.03000
     -14.00426       2.16100      -2.07600
     -13.99426       2.21600      -2.12600
     -13.98426       2.26900      -2.17700
     -13.97426       2.31900      -2.22700
     -13.96426       2.36700      -2.27600
     -13.95426       2.41200      -2.32300
     -13.94426       2.45600      -2.36800
     -13.93426       2.49800      -2.41000
     -13.92426       2.53800      -2.45000
     -13.91426       2.57600      -2.48800
     -13.90426       2.61300      -2.52400
     -13.89426       2.64800      -2.55800
     -13.88426       2.68100      -2.59100
     -13.87426       2.71200      -2.62200
     -13.86426       2.73900      -2.65100
     -13.85426       2.76200      -2.67800
     -13.84426       2.78100      -2.70300
     -13.83426       2.79700      -2.72600
     -13.82426       2.81000      -2.74600
     -13.81426       2.82200      -2.76400
     -13.80426       2.83000      -2.77900
     -13.79426       2.83700      -2.79300
     -13.78426       2.84100      -2.80400
     -13.77426       2.84300      -2.81300
     -13.76426       2.84200      -2.82000
     -13.75426       2.83900      -2.82500
     -13.74426       2.83400      -2.82700
     -13.73426       2.82700      -2.82800
     -13.72426       2.81600      -2.82600
     -13.71426       2.80200      -2.82200
     -13.70426       2.78600      -2.81600
     -13.69426       2.76900      -2.80700
     -13.68426       2.75100      -2.79500
     -13.67426       2.73200      -2.77800
     -13.66426       2.71200      -2.76000
     -13.65426       2.69200      -2.74100
     -13.64426       2.67000      -2.72100
     -13.63426       2.64800      -2.70000
     -13.62426       2.62400      -2.67900
     -13.61426       2.60000      -2.65600
     -13.60426       2.57500      -2.63300
     -13.59426       2.54900      -2.60800
     -13.58426       2.52200      -2.58300
     -13.57426       2.49400      -2.55700
     -13.56426       2.46600      -2.53000
     -13.55426       2.43700      -2.50200
     -13.54426       2.40900      -2.47300
     -13.53426       2.38100      -2.44400
     -13.52426       2.35300      -2.41300
     -13.51426       2.32400      -2.38200
     -13.50426       2.29600      -2.35000
     -13.49426       2.26700      -2.31700
     -13.48426       2.23800      -2.28300
     -13.47426       2.21000      -2.24900
     -13.46426       2.18100      -2.21600
