     12.00000000    -12.0000000020000      8.91944597      1.00000000
      9.159  0.6827E+01  0.7012E+01  0.1282E+03  0.1251E+03
      9.161  0.6856E+01  0.7248E+01  0.1282E+03  0.1251E+03
      9.162  0.6881E+01  0.7410E+01  0.1282E+03  0.1251E+03
      9.163  0.6902E+01  0.7499E+01  0.1282E+03  0.1251E+03
      9.164  0.6918E+01  0.7515E+01  0.1282E+03  0.1251E+03
      9.165  0.6930E+01  0.7511E+01  0.1282E+03  0.1251E+03
      9.167  0.6938E+01  0.7543E+01  0.1283E+03  0.1251E+03
      9.168  0.6941E+01  0.7613E+01  0.1283E+03  0.1251E+03
      9.169  0.6941E+01  0.7719E+01  0.1283E+03  0.1251E+03
      9.170  0.6936E+01  0.7834E+01  0.1283E+03  0.1251E+03
      9.171  0.6926E+01  0.7946E+01  0.1283E+03  0.1252E+03
      9.173  0.6915E+01  0.8056E+01  0.1283E+03  0.1252E+03
      9.174  0.6905E+01  0.8166E+01  0.1283E+03  0.1252E+03
      9.175  0.6896E+01  0.8280E+01  0.1283E+03  0.1252E+03
      9.176  0.6889E+01  0.8398E+01  0.1283E+03  0.1252E+03
      9.177  0.6883E+01  0.8522E+01  0.1283E+03  0.1252E+03
      9.179  0.6878E+01  0.8650E+01  0.1283E+03  0.1252E+03
      9.180  0.6875E+01  0.8784E+01  0.1283E+03  0.1252E+03
      9.181  0.6874E+01  0.8922E+01  0.1284E+03  0.1252E+03
      9.182  0.6875E+01  0.9065E+01  0.1284E+03  0.1252E+03
      9.183  0.6878E+01  0.9214E+01  0.1284E+03  0.1253E+03
      9.185  0.6883E+01  0.9381E+01  0.1284E+03  0.1253E+03
      9.186  0.6887E+01  0.9562E+01  0.1284E+03  0.1253E+03
      9.187  0.6888E+01  0.9755E+01  0.1284E+03  0.1253E+03
      9.188  0.6889E+01  0.9961E+01  0.1284E+03  0.1253E+03
      9.189  0.6892E+01  0.1018E+02  0.1284E+03  0.1253E+03
      9.191  0.6897E+01  0.1041E+02  0.1284E+03  0.1253E+03
