    # Energy          Si          Ti          Cr          Fe          Ni
   -14.14272     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13272     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.12372     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11372     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10472     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09472     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08472     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07572     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06572     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05672     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04672     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03672     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02772     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01772     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.54772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.53772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.52772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.51872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.50872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.49972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.48972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.47972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.47072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.46072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.45172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.44172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.43172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.42272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.41272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.40272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.39372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.38372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.37472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.36472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.35472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.34572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.33572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.32672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.31672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.30672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.29772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.28772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.27872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.26872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.25872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.24972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.23972     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.23072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.22072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.21072     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.20172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.19172     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.18272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.17272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.16272     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.15372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.14372     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.13472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.12472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.11472     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.10572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.09572     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.08672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.07672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.06672     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.05772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.04772     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.03872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.02872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.01872     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.00972     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.99972     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.99072     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.98072     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.97072     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.96172     0.00009     0.00000     0.00001     0.00001     0.00001
   -12.95172     0.00235     0.00011     0.00028     0.00022     0.00029
   -12.94272     0.00762     0.00034     0.00091     0.00071     0.00095
   -12.93272     0.01592     0.00071     0.00190     0.00148     0.00199
   -12.92272     0.02722     0.00122     0.00326     0.00253     0.00340
   -12.91372     0.04155     0.00186     0.00497     0.00386     0.00518
   -12.90372     0.05890     0.00263     0.00705     0.00547     0.00734
   -12.89372     0.07926     0.00354     0.00948     0.00737     0.00988
   -12.88472     0.10263     0.00459     0.01228     0.00954     0.01280
   -12.87472     0.12903     0.00577     0.01543     0.01199     0.01609
   -12.86572     0.15844     0.00709     0.01895     0.01472     0.01976
   -12.85572     0.19452     0.00867     0.02330     0.01805     0.02429
   -12.84572     0.24476     0.01074     0.02946     0.02258     0.03068
   -12.83672     0.29511     0.01277     0.03565     0.02710     0.03711
   -12.82672     0.34551     0.01476     0.04185     0.03159     0.04356
   -12.81772     0.39336     0.01661     0.04771     0.03587     0.04972
   -12.80772     0.43759     0.01829     0.05311     0.03983     0.05542
   -12.79772     0.47817     0.01982     0.05804     0.04346     0.06067
   -12.78872     0.51520     0.02118     0.06250     0.04678     0.06547
   -12.77872     0.54857     0.02237     0.06651     0.04979     0.06980
   -12.76972     0.57832     0.02341     0.07006     0.05249     0.07370
   -12.75972     0.60446     0.02428     0.07313     0.05485     0.07714
   -12.74972     0.62699     0.02498     0.07576     0.05691     0.08013
   -12.74072     0.64587     0.02553     0.07792     0.05863     0.08265
   -12.73072     0.66117     0.02591     0.07960     0.06007     0.08474
   -12.72172     0.66698     0.02582     0.07985     0.06070     0.08565
   -12.71172     0.65790     0.02529     0.07837     0.06009     0.08458
   -12.70172     0.64871     0.02477     0.07685     0.05949     0.08349
   -12.69272     0.63958     0.02427     0.07532     0.05891     0.08240
   -12.68272     0.63156     0.02381     0.07392     0.05843     0.08144
   -12.67372     0.62468     0.02340     0.07267     0.05805     0.08063
   -12.66372     0.61900     0.02303     0.07156     0.05778     0.07999
   -12.65372     0.61450     0.02270     0.07061     0.05761     0.07948
   -12.64472     0.61113     0.02242     0.06978     0.05755     0.07914
   -12.63472     0.60900     0.02219     0.06911     0.05759     0.07895
   -12.62572     0.60802     0.02199     0.06856     0.05774     0.07890
   -12.61572     0.60820     0.02184     0.06816     0.05798     0.07901
   -12.60572     0.60955     0.02174     0.06792     0.05834     0.07927
   -12.59672     0.61214     0.02168     0.06781     0.05879     0.07969
   -12.58672     0.62084     0.02184     0.06849     0.05976     0.08090
   -12.57772     0.63065     0.02204     0.06930     0.06083     0.08227
   -12.56772     0.64050     0.02223     0.07010     0.06191     0.08364
   -12.55772     0.65033     0.02243     0.07091     0.06298     0.08500
   -12.54872     0.66023     0.02262     0.07171     0.06405     0.08638
   -12.53872     0.67011     0.02282     0.07251     0.06514     0.08775
   -12.52972     0.68000     0.02301     0.07331     0.06621     0.08912
   -12.51972     0.68991     0.02320     0.07412     0.06730     0.09051
   -12.50972     0.69972     0.02338     0.07489     0.06838     0.09186
   -12.50072     0.70828     0.02353     0.07555     0.06935     0.09306
   -12.49072     0.71532     0.02363     0.07605     0.07016     0.09402
   -12.48172     0.72004     0.02365     0.07630     0.07074     0.09468
   -12.47172     0.72187     0.02358     0.07628     0.07103     0.09497
   -12.46172     0.72077     0.02342     0.07597     0.07100     0.09486
   -12.45272     0.71678     0.02316     0.07538     0.07066     0.09439
   -12.44272     0.70988     0.02280     0.07448     0.07004     0.09351
   -12.43372     0.70009     0.02235     0.07331     0.06911     0.09227
   -12.42372     0.68738     0.02181     0.07186     0.06787     0.09062
   -12.41372     0.67071     0.02114     0.06999     0.06623     0.08846
   -12.40472     0.64523     0.02024     0.06726     0.06377     0.08499
   -12.39472     0.61823     0.01929     0.06437     0.06114     0.08133
   -12.38472     0.58620     0.01821     0.06097     0.05795     0.07705
   -12.37572     0.55111     0.01703     0.05724     0.05443     0.07241
   -12.36572     0.51755     0.01589     0.05366     0.05105     0.06797
   -12.35672     0.48588     0.01481     0.05026     0.04784     0.06377
   -12.34672     0.45807     0.01390     0.04730     0.04498     0.06005
   -12.33672     0.43452     0.01319     0.04481     0.04250     0.05683
   -12.32772     0.41769     0.01279     0.04304     0.04070     0.05433
   -12.31772     0.41368     0.01318     0.04234     0.04043     0.05303
   -12.30872     0.43631     0.01548     0.04351     0.04366     0.05408
   -12.29872     0.46766     0.01820     0.04553     0.04783     0.05603
   -12.28872     0.51137     0.02142     0.04873     0.05324     0.05938
   -12.27972     0.56932     0.02515     0.05328     0.06008     0.06443
   -12.26972     0.63460     0.02937     0.05866     0.06773     0.07010
   -12.26072     0.74736     0.03609     0.06934     0.07990     0.08068
   -12.25072     0.89639     0.04470     0.08332     0.09665     0.09426
   -12.24072     1.04377     0.05327     0.09677     0.11353     0.10759
   -12.23172     1.19139     0.06191     0.10990     0.13072     0.12090
   -12.22172     1.34610     0.07099     0.12335     0.14891     0.13481
   -12.21272     1.50494     0.08037     0.13674     0.16784     0.14908
   -12.20272     1.61238     0.08631     0.14546     0.18066     0.15896
   -12.19272     1.65049     0.08812     0.14837     0.18521     0.16243
   -12.18372     1.67097     0.08893     0.14986     0.18761     0.16421
   -12.17372     1.68565     0.08938     0.15098     0.18924     0.16554
   -12.16472     1.69467     0.08942     0.15170     0.19010     0.16635
   -12.15472     1.69783     0.08907     0.15207     0.19019     0.16668
   -12.14472     1.75903     0.09085     0.15936     0.19505     0.17357
   -12.13572     1.85199     0.09320     0.17073     0.20298     0.18374
   -12.12572     1.63577     0.08211     0.14883     0.18036     0.16256
   -12.11672     1.42952     0.07117     0.12876     0.15795     0.14277
   -12.10672     1.23322     0.06041     0.11054     0.13578     0.12436
   -12.09672     1.05201     0.05015     0.09449     0.11451     0.10774
   -12.08772     0.94909     0.04472     0.08491     0.10292     0.09790
   -12.07772     0.90421     0.04257     0.08046     0.09819     0.09335
   -12.06872     0.87427     0.04121     0.07740     0.09514     0.09024
   -12.05872     0.84486     0.03986     0.07440     0.09214     0.08718
   -12.04872     0.81598     0.03852     0.07150     0.08916     0.08422
   -12.03972     0.78776     0.03719     0.06869     0.08623     0.08132
   -12.02972     0.76386     0.03595     0.06634     0.08369     0.07904
   -12.02072     0.73897     0.03467     0.06392     0.08102     0.07663
   -12.01072     0.71307     0.03336     0.06143     0.07825     0.07409
   -12.00072     0.68612     0.03202     0.05887     0.07537     0.07143
   -11.99172     0.65816     0.03064     0.05625     0.07236     0.06865
   -11.98172     0.62915     0.02923     0.05355     0.06925     0.06574
   -11.97272     0.59920     0.02779     0.05077     0.06602     0.06270
   -11.96272     0.56816     0.02631     0.04793     0.06268     0.05954
   -11.95272     0.53612     0.02479     0.04501     0.05924     0.05626
   -11.94372     0.50368     0.02327     0.04207     0.05573     0.05291
   -11.93372     0.47144     0.02177     0.03916     0.05228     0.04957
   -11.92472     0.43945     0.02030     0.03628     0.04884     0.04626
   -11.91472     0.40770     0.01884     0.03343     0.04544     0.04293
   -11.90472     0.37614     0.01741     0.03059     0.04206     0.03961
   -11.89572     0.35857     0.01664     0.02871     0.04031     0.03792
   -11.88572     0.34590     0.01608     0.02720     0.03908     0.03673
   -11.87572     0.35604     0.01663     0.02790     0.04028     0.03763
   -11.86672     0.37599     0.01764     0.02952     0.04250     0.03947
   -11.85672     0.40168     0.01890     0.03162     0.04529     0.04190
   -11.84772     0.43305     0.02041     0.03421     0.04866     0.04495
   -11.83772     0.46407     0.02189     0.03686     0.05188     0.04797
   -11.82772     0.48461     0.02288     0.03881     0.05372     0.04991
   -11.81872     0.50953     0.02406     0.04121     0.05599     0.05226
   -11.80872     0.56170     0.02650     0.04557     0.06161     0.05721
   -11.79972     0.71887     0.03392     0.05700     0.08047     0.07223
   -11.78972     1.10254     0.05218     0.08636     0.12708     0.10682
   -11.77972     1.24995     0.05893     0.10231     0.14042     0.11969
   -11.77072     1.06198     0.04898     0.08897     0.11372     0.10585
   -11.76072     1.08687     0.04995     0.09144     0.11523     0.10906
   -11.75172     1.10995     0.05085     0.09373     0.11652     0.11212
   -11.74172     1.13108     0.05168     0.09585     0.11759     0.11502
   -11.73172     1.15033     0.05244     0.09779     0.11842     0.11778
   -11.72272     1.17025     0.05329     0.09983     0.11924     0.12057
   -11.71272     1.19360     0.05438     0.10225     0.12025     0.12362
   -11.70372     1.22039     0.05574     0.10506     0.12148     0.12697
   -11.69372     1.26144     0.05809     0.10935     0.12384     0.13132
   -11.68372     1.31282     0.06123     0.11465     0.12702     0.13642
   -11.67472     1.36211     0.06436     0.11966     0.12997     0.14138
   -11.66472     1.47432     0.07040     0.13088     0.13812     0.15341
   -11.65572     2.15187     0.10375     0.19126     0.20250     0.22485
   -11.64572     2.30240     0.11214     0.20943     0.20986     0.24104
   -11.63572     2.44887     0.12040     0.22677     0.21466     0.25857
   -11.62672     2.22900     0.11287     0.20275     0.19647     0.23146
   -11.61672     1.84052     0.10028     0.15644     0.16956     0.18469
   -11.60772     1.74454     0.10066     0.14431     0.16186     0.17066
   -11.59772     1.73706     0.10537     0.14142     0.16083     0.16641
   -11.58772     1.75152     0.11065     0.14021     0.16169     0.16577
   -11.57872     1.78779     0.11646     0.14075     0.16444     0.16866
   -11.56872     1.81921     0.12118     0.14154     0.16683     0.17114
   -11.55972     1.77820     0.11930     0.13810     0.16309     0.16646
   -11.54972     1.72896     0.11664     0.13420     0.15865     0.16101
   -11.53972     1.68046     0.11403     0.13031     0.15430     0.15569
   -11.53072     1.63257     0.11145     0.12648     0.15000     0.15049
   -11.52072     1.58783     0.10903     0.12285     0.14606     0.14564
   -11.51172     1.55319     0.10714     0.11989     0.14330     0.14176
   -11.50172     1.52160     0.10541     0.11718     0.14093     0.13821
   -11.49172     1.48371     0.10317     0.11411     0.13780     0.13417
   -11.48272     1.44028     0.10046     0.11073     0.13404     0.12972
   -11.47272     1.39855     0.09774     0.10769     0.13040     0.12540
   -11.46372     1.36720     0.09555     0.10558     0.12793     0.12194
   -11.45372     1.34355     0.09376     0.10404     0.12635     0.11914
   -11.44372     1.31131     0.09122     0.10179     0.12398     0.11567
   -11.43472     1.26615     0.08773     0.09855     0.12038     0.11106
   -11.42472     1.20780     0.08329     0.09426     0.11552     0.10528
   -11.41572     1.14151     0.07834     0.08941     0.10983     0.09882
   -11.40572     1.07165     0.07322     0.08436     0.10372     0.09211
   -11.39572     1.00742     0.06859     0.07967     0.09788     0.08608
   -11.38672     0.95817     0.06499     0.07593     0.09319     0.08171
   -11.37672     0.90986     0.06146     0.07223     0.08855     0.07746
   -11.36672     0.86252     0.05803     0.06861     0.08398     0.07335
   -11.35772     0.81610     0.05466     0.06505     0.07946     0.06936
   -11.34772     0.77504     0.05153     0.06200     0.07543     0.06600
   -11.33872     0.74090     0.04870     0.05966     0.07210     0.06338
   -11.32872     0.70998     0.04603     0.05763     0.06905     0.06107
   -11.31872     0.68216     0.04354     0.05593     0.06628     0.05909
   -11.30972     0.65760     0.04123     0.05455     0.06380     0.05739
   -11.29972     0.63625     0.03910     0.05350     0.06162     0.05602
   -11.29072     0.61821     0.03715     0.05280     0.05975     0.05497
   -11.28072     0.60475     0.03545     0.05255     0.05830     0.05430
   -11.27072     0.59597     0.03403     0.05277     0.05732     0.05402
   -11.26172     0.59262     0.03295     0.05352     0.05686     0.05417
   -11.25172     0.59685     0.03234     0.05496     0.05716     0.05489
   -11.24272     0.61082     0.03233     0.05723     0.05852     0.05631
   -11.23272     0.63453     0.03294     0.06032     0.06092     0.05844
   -11.22272     0.66624     0.03392     0.06416     0.06386     0.06143
   -11.21372     0.70747     0.03560     0.06898     0.06779     0.06502
   -11.20372     0.75651     0.03795     0.07458     0.07268     0.06898
   -11.19472     0.81020     0.04068     0.08064     0.07815     0.07314
   -11.18472     0.87940     0.04418     0.08817     0.08529     0.07858
   -11.17472     0.99558     0.04966     0.10019     0.09743     0.08828
   -11.16572     1.07990     0.05372     0.10901     0.10598     0.09555
   -11.15572     1.12849     0.05629     0.11402     0.11055     0.10016
   -11.14672     1.18308     0.05917     0.11923     0.11568     0.10566
   -11.13672     1.23451     0.06197     0.12388     0.12052     0.11094
   -11.12672     1.28076     0.06462     0.12784     0.12487     0.11578
   -11.11772     1.32188     0.06713     0.13109     0.12872     0.12020
   -11.10772     1.35700     0.06951     0.13354     0.13201     0.12403
   -11.09872     1.33492     0.06960     0.13073     0.13018     0.11999
   -11.08872     1.31611     0.07026     0.12829     0.12911     0.11506
   -11.07872     1.39153     0.07567     0.13441     0.13751     0.11988
   -11.06972     1.32503     0.07140     0.12957     0.12896     0.11354
   -11.05972     1.25889     0.06763     0.12396     0.12040     0.10839
   -11.05072     1.26245     0.06837     0.12384     0.11984     0.10939
   -11.04072     1.26863     0.06925     0.12408     0.11951     0.11067
   -11.03072     1.28435     0.07059     0.12544     0.11982     0.11288
   -11.02172     1.31174     0.07253     0.12808     0.12098     0.11628
   -11.01172     1.34426     0.07471     0.13119     0.12256     0.12024
   -11.00272     1.38010     0.07703     0.13453     0.12444     0.12457
   -10.99272     1.41941     0.07950     0.13809     0.12667     0.12938
   -10.98272     1.46240     0.08213     0.14189     0.12926     0.13464
   -10.97372     1.50902     0.08492     0.14591     0.13220     0.14037
   -10.96372     1.55926     0.08788     0.15014     0.13552     0.14658
   -10.95472     1.61314     0.09098     0.15460     0.13919     0.15325
   -10.94472     1.67147     0.09430     0.15936     0.14327     0.16048
   -10.93472     1.73462     0.09793     0.16431     0.14778     0.16830
   -10.92572     1.79634     0.10172     0.16864     0.15227     0.17603
   -10.91572     1.87941     0.10627     0.17488     0.15786     0.18507
   -10.90672     1.96764     0.11055     0.18211     0.16365     0.19423
   -10.89672     2.01301     0.11258     0.18549     0.16656     0.19924
   -10.88672     2.01413     0.11236     0.18477     0.16650     0.19999
   -10.87772     2.00739     0.11178     0.18333     0.16606     0.19980
   -10.86772     2.01399     0.11200     0.18316     0.16679     0.20061
   -10.85772     2.03434     0.11306     0.18429     0.16860     0.20263
   -10.84872     2.06566     0.11464     0.18645     0.17106     0.20584
   -10.83872     2.11488     0.11702     0.19028     0.17461     0.21119
   -10.82972     2.20363     0.12094     0.19774     0.18063     0.22147
   -10.81972     2.39309     0.12827     0.21556     0.19153     0.24475
   -10.80972     2.35386     0.12682     0.21092     0.18921     0.24113
   -10.80072     2.24148     0.12298     0.19919     0.18274     0.22830
   -10.79072     2.10552     0.11867     0.18528     0.17492     0.21207
   -10.78172     2.03594     0.11657     0.17771     0.17098     0.20440
   -10.77172     2.01519     0.11543     0.17526     0.16928     0.20275
   -10.76172     1.97155     0.11335     0.17107     0.16562     0.19769
   -10.75272     1.92866     0.11147     0.16702     0.16201     0.19262
   -10.74272     1.88643     0.10976     0.16310     0.15848     0.18755
   -10.73372     1.84495     0.10823     0.15930     0.15501     0.18250
   -10.72372     1.80747     0.10704     0.15600     0.15193     0.17765
   -10.71372     1.77725     0.10637     0.15354     0.14954     0.17319
   -10.70472     1.74351     0.10565     0.15083     0.14682     0.16828
   -10.69472     1.70620     0.10492     0.14791     0.14383     0.16291
   -10.68572     1.65337     0.10353     0.14373     0.13936     0.15621
   -10.67572     1.58807     0.10159     0.13858     0.13361     0.14848
   -10.66572     1.53087     0.10001     0.13422     0.12837     0.14177
   -10.65672     1.46442     0.09787     0.12922     0.12227     0.13421
   -10.64672     1.40099     0.09574     0.12484     0.11639     0.12680
   -10.63772     1.43886     0.09900     0.13075     0.11883     0.12803
   -10.62772     1.48870     0.10293     0.13762     0.12236     0.13035
   -10.61772     1.54310     0.10709     0.14480     0.12637     0.13307
   -10.60872     1.60200     0.11150     0.15225     0.13084     0.13622
   -10.59872     1.67198     0.11647     0.16061     0.13638     0.14025
   -10.58972     1.74428     0.12154     0.16907     0.14222     0.14447
   -10.57972     1.81264     0.12638     0.17697     0.14787     0.14831
   -10.56972     1.89731     0.13216     0.18588     0.15546     0.15321
   -10.56072     2.09683     0.14391     0.20741     0.17267     0.16726
   -10.55072     2.25877     0.15299     0.22657     0.18564     0.17935
   -10.54172     2.33360     0.15736     0.23557     0.19180     0.18495
   -10.53172     2.30811     0.15631     0.23272     0.19005     0.18320
   -10.52172     2.19928     0.15077     0.21960     0.18150     0.17548
   -10.51272     2.02225     0.14167     0.19762     0.16709     0.16295
   -10.50272     1.81663     0.13071     0.17313     0.14965     0.14803
   -10.49372     1.68664     0.12334     0.15928     0.13785     0.13819
   -10.48372     1.58093     0.11749     0.14798     0.12827     0.13000
   -10.47372     1.49986     0.11316     0.13927     0.12094     0.12350
   -10.46472     1.43596     0.10986     0.13236     0.11513     0.11822
   -10.45472     1.38204     0.10721     0.12647     0.11017     0.11368
   -10.44572     1.34232     0.10567     0.12195     0.10632     0.11017
   -10.43572     1.34086     0.10713     0.12034     0.10593     0.10953
   -10.42572     1.35243     0.10930     0.11972     0.10674     0.11016
   -10.41672     1.37303     0.11164     0.11990     0.10847     0.11181
   -10.40672     1.40717     0.11466     0.12135     0.11137     0.11470
   -10.39672     1.45511     0.11847     0.12410     0.11548     0.11884
   -10.38772     1.50559     0.12239     0.12705     0.11986     0.12326
   -10.37772     1.51220     0.12364     0.12617     0.12057     0.12402
   -10.36872     1.51258     0.12399     0.12543     0.12072     0.12409
   -10.35872     1.53713     0.12532     0.12750     0.12303     0.12602
   -10.34872     1.56313     0.12654     0.12994     0.12566     0.12797
   -10.33972     1.59636     0.12796     0.13327     0.12894     0.13063
   -10.32972     1.71606     0.13553     0.14574     0.14013     0.13871
   -10.32072     1.95191     0.15120     0.16980     0.16217     0.15444
   -10.31072     2.02372     0.15480     0.17676     0.17019     0.15932
   -10.30072     1.92793     0.14665     0.16672     0.16384     0.15239
   -10.29172     1.70080     0.12959     0.14424     0.14565     0.13557
   -10.28172     1.51935     0.11518     0.12789     0.13122     0.12179
   -10.27272     1.37615     0.10291     0.11521     0.12032     0.11096
   -10.26272     1.21875     0.09105     0.10121     0.10725     0.09871
   -10.25272     1.09061     0.08163     0.08973     0.09649     0.08861
   -10.24372     0.97829     0.07340     0.07973     0.08696     0.07974
   -10.23372     0.88418     0.06653     0.07142     0.07889     0.07235
   -10.22472     0.82836     0.06246     0.06629     0.07409     0.06833
   -10.21472     0.81518     0.06151     0.06471     0.07295     0.06811
   -10.20472     0.82678     0.06239     0.06532     0.07386     0.06995
   -10.19572     0.83825     0.06326     0.06632     0.07449     0.07154
   -10.18572     0.84529     0.06372     0.06749     0.07431     0.07281
   -10.17672     0.87040     0.06561     0.07009     0.07572     0.07540
   -10.16672     0.94772     0.07156     0.07666     0.08187     0.08208
   -10.15672     1.08386     0.08198     0.08768     0.09339     0.09340
   -10.14772     1.24697     0.09428     0.10079     0.10733     0.10685
   -10.13772     1.43603     0.10836     0.11587     0.12365     0.12237
   -10.12872     1.64289     0.12366     0.13232     0.14154     0.13937
   -10.11872     1.89257     0.14177     0.15238     0.16313     0.16003
   -10.10872     2.60714     0.19178     0.21274     0.22460     0.21946
   -10.09972     3.41540     0.24686     0.28138     0.29766     0.28572
   -10.08972     3.28260     0.23768     0.26851     0.29154     0.27027
   -10.08072     3.25043     0.23711     0.26421     0.28978     0.26506
   -10.07072     3.11880     0.22818     0.25215     0.27890     0.25260
   -10.06072     2.78407     0.20343     0.22383     0.25016     0.22519
   -10.05172     2.35630     0.17187     0.18829     0.21388     0.19126
   -10.04172     1.93281     0.14066     0.15397     0.17828     0.15804
   -10.03272     1.68272     0.12262     0.13535     0.15592     0.13823
   -10.02272     1.50429     0.11021     0.12348     0.13885     0.12406
   -10.01272     1.36496     0.10106     0.11539     0.12459     0.11290
   -10.00372     1.29019     0.09667     0.11130     0.11694     0.10630
    -9.99372     1.28140     0.09678     0.11145     0.11616     0.10473
    -9.98472     1.27580     0.09713     0.11181     0.11570     0.10338
    -9.97472     1.27080     0.09758     0.11210     0.11529     0.10216
    -9.96472     1.33799     0.10297     0.11917     0.12235     0.10620
