    # Energy          Fe          Si
   -13.34929    -0.03656    -0.09729
   -13.33929    -0.04377    -0.11647
   -13.33029    -0.05162    -0.13736
   -13.32029    -0.06012    -0.15998
   -13.31129    -0.06927    -0.18432
   -13.30129    -0.07893    -0.21010
   -13.29129    -0.08849    -0.23567
   -13.28229    -0.10096    -0.26906
   -13.27229    -0.11499    -0.30664
   -13.26329    -0.12815    -0.34191
   -13.25329    -0.14043    -0.37484
   -13.24329    -0.15183    -0.40549
   -13.23429    -0.16236    -0.43380
   -13.22429    -0.17201    -0.45981
   -13.21529    -0.18076    -0.48349
   -13.20529    -0.18869    -0.50484
   -13.19529    -0.19568    -0.52389
   -13.18629    -0.20182    -0.54060
   -13.17629    -0.20712    -0.55504
   -13.16729    -0.21150    -0.56713
   -13.15729    -0.21507    -0.57712
   -13.14729    -0.21803    -0.58538
   -13.13829    -0.21594    -0.58071
   -13.12829    -0.21124    -0.56857
   -13.11929    -0.20684    -0.55730
   -13.10929    -0.20279    -0.54681
   -13.09929    -0.19901    -0.53713
   -13.09029    -0.19553    -0.52823
   -13.08029    -0.19236    -0.52015
   -13.07129    -0.18949    -0.51290
   -13.06129    -0.18695    -0.50644
   -13.05129    -0.18468    -0.50077
   -13.04229    -0.18271    -0.49593
   -13.03229    -0.18106    -0.49193
   -13.02329    -0.17970    -0.48872
   -13.01329    -0.17863    -0.48629
   -13.00329    -0.17790    -0.48466
   -12.99429    -0.17974    -0.49005
   -12.98429    -0.18170    -0.49568
   -12.97529    -0.18364    -0.50129
   -12.96529    -0.18557    -0.50692
   -12.95529    -0.18752    -0.51258
   -12.94629    -0.18945    -0.51819
   -12.93629    -0.19142    -0.52380
   -12.92629    -0.19335    -0.52951
   -12.91729    -0.19530    -0.53512
   -12.90729    -0.19723    -0.54080
   -12.89829    -0.19919    -0.54645
   -12.88829    -0.20114    -0.55209
   -12.87829    -0.20310    -0.55777
   -12.86929    -0.20518    -0.56388
   -12.85929    -0.20751    -0.57063
   -12.85029    -0.21007    -0.57800
   -12.84029    -0.21286    -0.58598
   -12.83029    -0.21585    -0.59461
   -12.82129    -0.21909    -0.60391
   -12.81129    -0.22254    -0.61379
   -12.80229    -0.22622    -0.62432
   -12.79229    -0.23496    -0.64865
   -12.78229    -0.24532    -0.67714
   -12.77329    -0.25603    -0.70689
   -12.76329    -0.26719    -0.73786
   -12.75429    -0.27881    -0.76994
   -12.74429    -0.29081    -0.80330
   -12.73429    -0.30585    -0.84521
   -12.72529    -0.32159    -0.88920
   -12.71529    -0.35387    -0.97891
   -12.70629    -0.39243    -1.08590
   -12.69629    -0.43044    -1.19119
   -12.68629    -0.46784    -1.29487
   -12.67729    -0.50464    -1.39686
   -12.66729    -0.54085    -1.49718
   -12.65829    -0.56377    -1.56183
   -12.64829    -0.55937    -1.55109
   -12.63829    -0.55449    -1.53891
   -12.62929    -0.54908    -1.52535
   -12.61929    -0.54320    -1.51039
   -12.61029    -0.53679    -1.49400
   -12.60029    -0.52989    -1.47617
   -12.59029    -0.52254    -1.45698
   -12.58129    -0.58540    -1.63649
   -12.57129    -0.53255    -1.49048
   -12.56229    -0.48094    -1.34791
   -12.55229    -0.43054    -1.20877
   -12.54229    -0.38134    -1.07314
   -12.53329    -0.33336    -0.94092
   -12.52329    -0.29790    -0.84319
   -12.51429    -0.29199    -0.82683
   -12.50429    -0.28589    -0.81005
   -12.49429    -0.27971    -0.79282
   -12.48529    -0.27339    -0.77523
   -12.47529    -0.26694    -0.75722
   -12.46629    -0.26036    -0.73881
   -12.45629    -0.25362    -0.72001
   -12.44629    -0.24678    -0.70081
   -12.43729    -0.23980    -0.68123
   -12.42729    -0.23267    -0.66123
   -12.41729    -0.22545    -0.64082
   -12.40829    -0.21808    -0.62002
   -12.39829    -0.21055    -0.59882
   -12.38929    -0.20290    -0.57720
   -12.37929    -0.19513    -0.55524
   -12.36929    -0.18723    -0.53286
   -12.36029    -0.17919    -0.51002
   -12.35029    -0.17103    -0.48687
   -12.34129    -0.16290    -0.46374
   -12.33129    -0.15543    -0.44261
   -12.32129    -0.14870    -0.42367
   -12.31229    -0.14270    -0.40685
   -12.30229    -0.13743    -0.39224
   -12.29329    -0.13290    -0.37978
   -12.28329    -0.12910    -0.36946
   -12.27329    -0.12604    -0.36138
   -12.26429    -0.12371    -0.35539
   -12.25429    -0.12397    -0.35699
   -12.24529    -0.13855    -0.40004
   -12.23529    -0.15586    -0.45114
   -12.22529    -0.18466    -0.53636
   -12.21629    -0.23401    -0.68262
   -12.20629    -0.28515    -0.83407
   -12.19729    -0.33804    -0.99076
   -12.18729    -0.39065    -1.14671
   -12.17729    -0.44413    -1.30541
   -12.16829    -0.49964    -1.46990
   -12.15829    -0.55716    -1.64038
   -12.14929    -0.56339    -1.66023
   -12.13929    -0.54045    -1.59472
   -12.12929    -0.54648    -1.61404
   -12.12029    -0.55182    -1.63144
   -12.11029    -0.55653    -1.64687
   -12.10129    -0.56062    -1.66036
   -12.09129    -0.56405    -1.67187
   -12.08129    -0.56684    -1.68140
   -12.07229    -0.56895    -1.68904
   -12.06229    -0.57243    -1.70056
   -12.05329    -0.57872    -1.72063
   -12.04329    -0.65299    -1.94220
   -12.03329    -0.65244    -1.94191
   -12.02429    -0.65139    -1.93967
   -12.01429    -0.64977    -1.93549
   -12.00529    -0.64765    -1.92926
   -11.99529    -0.64478    -1.92061
   -11.98529    -0.63576    -1.89355
   -11.97629    -0.61602    -1.83484
   -11.96629    -0.58551    -1.74441
   -11.95729    -0.54453    -1.62322
   -11.94729    -0.52168    -1.55601
   -11.93729    -0.50043    -1.49364
   -11.92829    -0.48029    -1.43453
   -11.91829    -0.46126    -1.37871
   -11.90829    -0.44334    -1.32619
   -11.89929    -0.42650    -1.27684
   -11.88929    -0.41077    -1.23084
   -11.88029    -0.39621    -1.18830
   -11.87029    -0.38881    -1.16638
   -11.86029    -0.38807    -1.16375
   -11.85129    -0.38847    -1.16424
   -11.84129    -0.38732    -1.16037
   -11.83229    -0.38465    -1.15205
   -11.82229    -0.38043    -1.13934
   -11.81229    -0.37469    -1.12227
   -11.80329    -0.36743    -1.10077
   -11.79329    -0.35732    -1.07081
   -11.78429    -0.33052    -0.98971
   -11.77429    -0.31290    -0.93721
   -11.76429    -0.29585    -0.88639
   -11.75529    -0.27932    -0.83719
   -11.74529    -0.26338    -0.78968
   -11.73629    -0.24797    -0.74381
   -11.72629    -0.23317    -0.69966
   -11.71629    -0.21921    -0.65800
   -11.70729    -0.20624    -0.61924
   -11.69729    -0.19424    -0.58327
   -11.68829    -0.18322    -0.55023
   -11.67829    -0.17316    -0.51998
   -11.66829    -0.16410    -0.49258
   -11.65929    -0.15600    -0.46804
   -11.64929    -0.14888    -0.44632
   -11.64029    -0.14182    -0.42479
   -11.63029    -0.13312    -0.39826
   -11.62029    -0.12990    -0.38794
   -11.61129    -0.12805    -0.38161
   -11.60129    -0.12757    -0.37935
   -11.59229    -0.12845    -0.38114
   -11.58229    -0.13198    -0.39048
   -11.57229    -0.14658    -0.43051
   -11.56329    -0.16219    -0.47355
   -11.55329    -0.17879    -0.51957
   -11.54429    -0.19636    -0.56829
   -11.53429    -0.21456    -0.61897
   -11.52429    -0.23340    -0.67158
   -11.51529    -0.25290    -0.72606
   -11.50529    -0.27303    -0.78238
   -11.49629    -0.29383    -0.84064
   -11.48629    -0.31526    -0.90081
   -11.47629    -0.33733    -0.96285
   -11.46729    -0.36007    -1.02677
   -11.45729    -0.38378    -1.09357
   -11.44729    -0.41142    -1.17163
   -11.43829    -0.44858    -1.27701
   -11.42829    -0.50078    -1.42554
   -11.41929    -0.59687    -1.70127
   -11.40929    -0.62627    -1.78692
   -11.39929    -0.64677    -1.84771
   -11.39029    -0.65834    -1.88366
   -11.38029    -0.66095    -1.89473
   -11.37129    -0.65465    -1.88091
   -11.36129    -0.63941    -1.84219
   -11.35129    -0.61524    -1.77857
   -11.34229    -0.58437    -1.69735
   -11.33229    -0.56910    -1.66074
   -11.32329    -0.57497    -1.68285
   -11.31329    -0.58317    -1.71072
   -11.30329    -0.59053    -1.73569
   -11.29429    -0.59704    -1.75779
   -11.28429    -0.60272    -1.77716
   -11.27529    -0.60709    -1.79241
   -11.26529    -0.61000    -1.80294
   -11.25529    -0.61228    -1.81167
   -11.24629    -0.61418    -1.81913
   -11.23629    -0.61592    -1.82625
   -11.22729    -0.61735    -1.83252
   -11.21729    -0.61845    -1.83787
   -11.20729    -0.61926    -1.84227
   -11.19829    -0.61949    -1.84483
   -11.18829    -0.61872    -1.84433
   -11.17929    -0.61602    -1.83793
   -11.16929    -0.61161    -1.82639
   -11.15929    -0.60660    -1.81271
   -11.15029    -0.60109    -1.79719
   -11.14029    -0.59508    -1.77981
   -11.13129    -0.58799    -1.75900
   -11.12129    -0.58016    -1.73576
   -11.11129    -0.57228    -1.71230
   -11.10229    -0.56437    -1.68861
   -11.09229    -0.56242    -1.68107
   -11.08329    -0.57394    -1.71047
   -11.07329    -0.58515    -1.73951
   -11.06329    -0.59611    -1.76812
   -11.05429    -0.54809    -1.60559
   -11.04429    -0.56036    -1.63893
   -11.03529    -0.57249    -1.67212
   -11.02529    -0.58432    -1.70521
   -11.01529    -0.59602    -1.73821
   -11.00629    -0.60748    -1.77103
   -10.99629    -0.69664    -2.03746
   -10.98729    -0.70605    -2.06841
   -10.97729    -0.68194    -1.99866
   -10.96729    -0.65781    -1.92822
   -10.95829    -0.63358    -1.85704
   -10.94829    -0.62273    -1.82532
   -10.93829    -0.63203    -1.85284
   -10.92929    -0.64590    -1.89269
   -10.91929    -0.66258    -1.93975
   -10.91029    -0.66718    -1.95082
   -10.90029    -0.65098    -1.90066
   -10.89029    -0.65788    -1.92027
   -10.88129    -0.66576    -1.94270
   -10.87129    -0.67460    -1.96800
   -10.86229    -0.68437    -1.99598
   -10.85229    -0.69333    -2.02154
   -10.84229    -0.69828    -2.03519
   -10.83329    -0.69899    -2.03608
   -10.82329    -0.69540    -2.02416
   -10.81429    -0.68886    -2.00329
   -10.80429    -0.67920    -1.97329
   -10.79429    -0.66650    -1.93443
   -10.78529    -0.61904    -1.79766
   -10.77529    -0.50133    -1.46364
   -10.76629    -0.46666    -1.36504
   -10.75629    -0.43947    -1.28918
   -10.74629    -0.41589    -1.22365
   -10.73729    -0.39539    -1.16702
   -10.72729    -0.37806    -1.11926
   -10.71829    -0.36548    -1.08561
   -10.70829    -0.35643    -1.06224
   -10.69829    -0.35033    -1.04712
   -10.68929    -0.34808    -1.04323
   -10.67929    -0.36826    -1.10596
   -10.67029    -0.39488    -1.18831
   -10.66029    -0.42680    -1.28657
   -10.65029    -0.46332    -1.39864
   -10.64129    -0.49016    -1.48021
   -10.63129    -0.49940    -1.50651
   -10.62229    -0.50941    -1.53512
   -10.61229    -0.52097    -1.56842
   -10.60229    -0.53411    -1.60646
   -10.59329    -0.54249    -1.63013
   -10.58329    -0.54065    -1.62305
   -10.57429    -0.53305    -1.59849
   -10.56429    -0.52007    -1.55769
   -10.55429    -0.50178    -1.50084
   -10.54529    -0.48177    -1.43847
   -10.53529    -0.46474    -1.38556
   -10.52629    -0.45145    -1.34464
   -10.51629    -0.44760    -1.33196
   -10.50629    -0.45748    -1.35955
   -10.49729    -0.46941    -1.39316
   -10.48729    -0.48342    -1.43295
   -10.47829    -0.49950    -1.47880
   -10.46829    -0.51762    -1.53081
   -10.45829    -0.52871    -1.56046
   -10.44929    -0.52884    -1.55392
   -10.43929    -0.54857    -1.60711
   -10.42929    -0.56836    -1.66130
   -10.42029    -0.58808    -1.71634
   -10.41029    -0.60630    -1.76681
   -10.40129    -0.62443    -1.81694
   -10.39129    -0.64001    -1.86003
   -10.38129    -0.65997    -1.91598
   -10.37229    -0.68488    -1.98664
   -10.36229    -0.71076    -2.06105
   -10.35329    -0.73755    -2.13956
   -10.34329    -0.76100    -2.20921
   -10.33329    -0.77967    -2.26526
   -10.32429    -0.79336    -2.30701
   -10.31429    -0.80140    -2.33284
   -10.30529    -0.80391    -2.34271
   -10.29529    -0.80063    -2.33615
   -10.28529    -0.79144    -2.31259
   -10.27629    -0.77517    -2.26817
   -10.26629    -0.72850    -2.13112
   -10.25729    -0.67797    -1.98139
   -10.24729    -0.63531    -1.85500
   -10.23729    -0.60031    -1.75153
   -10.22829    -0.57300    -1.67091
   -10.21829    -0.56461    -1.64559
   -10.20929    -0.56971    -1.65940
   -10.19929    -0.56160    -1.63615
   -10.18929    -0.55063    -1.60530
   -10.18029    -0.54204    -1.58121
   -10.17029    -0.53432    -1.55959
   -10.16129    -0.52751    -1.54056
   -10.15129    -0.52158    -1.52407
   -10.14129    -0.51658    -1.51016
   -10.13229    -0.51247    -1.49875
   -10.12229    -0.50928    -1.48989
   -10.11329    -0.50696    -1.48360
   -10.10329    -0.50557    -1.47988
   -10.09329    -0.50506    -1.47856
   -10.08429    -0.50523    -1.47929
   -10.07429    -0.50612    -1.48205
   -10.06529    -0.50469    -1.47701
   -10.05529    -0.50620    -1.48055
   -10.04529    -0.51101    -1.49358
   -10.03629    -0.51790    -1.51203
   -10.02629    -0.52693    -1.53625
   -10.01729    -0.54010    -1.57208
   -10.00729    -0.55624    -1.61684
    -9.99729    -0.57938    -1.68345
    -9.98829    -0.64018    -1.86576
    -9.97829    -0.67006    -1.95356
    -9.96929    -0.67257    -1.95960
    -9.95929    -0.65387    -1.90312
    -9.94929    -0.62973    -1.83201
    -9.94029    -0.60957    -1.77208
    -9.93029    -0.59471    -1.72778
    -9.92029    -0.58169    -1.68840
    -9.91129    -0.57054    -1.65398
    -9.90129    -0.56554    -1.63740
    -9.89229    -0.57009    -1.64879
    -9.88229    -0.57556    -1.66158
    -9.87229    -0.57583    -1.65798
    -9.86329    -0.57516    -1.65178
    -9.85329    -0.57399    -1.64432
    -9.84429    -0.57478    -1.64338
    -9.83429    -0.61553    -1.76326
    -9.82429    -0.63545    -1.82259
    -9.81529    -0.65536    -1.88352
    -9.80529    -0.67986    -1.95953
    -9.79629    -0.70550    -2.03875
    -9.78629    -0.72943    -2.11218
    -9.77629    -0.75284    -2.18170
    -9.76729    -0.77941    -2.25888
    -9.75729    -0.80466    -2.33141
    -9.74829    -0.82858    -2.39935
    -9.73829    -0.85121    -2.46264
    -9.72829    -0.87249    -2.52129
    -9.71929    -0.89249    -2.57532
    -9.70929    -0.91121    -2.62500
    -9.70029    -0.93031    -2.67575
    -9.69029    -1.00164    -2.87025
    -9.68029    -1.18563    -3.37871
    -9.67129    -1.24191    -3.54698
    -9.66129    -1.13490    -3.25553
    -9.65229    -1.10509    -3.17158
    -9.64229    -1.07962    -3.09985
    -9.63229    -1.20328    -3.42956
    -9.62329    -1.12820    -3.22295
    -9.61329    -1.05107    -3.01153
    -9.60429    -0.97596    -2.80614
    -9.59429    -0.92262    -2.66035
    -9.58429    -0.89523    -2.58181
    -9.57529    -0.86404    -2.49185
    -9.56529    -0.83393    -2.40497
    -9.55629    -0.80485    -2.32117
    -9.54629    -0.77765    -2.24298
    -9.53629    -0.75251    -2.17057
    -9.52729    -0.72849    -2.10162
    -9.51729    -0.70570    -2.03612
    -9.50829    -0.68446    -1.97524
    -9.49829    -0.68189    -1.96907
    -9.48829    -0.67741    -1.95703
    -9.47929    -0.66305    -1.91571
    -9.46929    -0.64126    -1.85288
    -9.46029    -0.61075    -1.76503
    -9.45029    -0.57427    -1.66080
    -9.44029    -0.54280    -1.57144
    -9.43129    -0.51457    -1.49132
    -9.42129    -0.48957    -1.42044
    -9.41129    -0.46928    -1.36265
    -9.40229    -0.45774    -1.32932
    -9.39229    -0.45010    -1.30715
    -9.38329    -0.44510    -1.29254
    -9.37329    -0.44219    -1.28391
    -9.36329    -0.44043    -1.27836
    -9.35429    -0.43981    -1.27605
    -9.34429    -0.43497    -1.26031
    -9.33529    -0.42657    -1.23340
    -9.32529    -0.41939    -1.21036
    -9.31529    -0.41340    -1.19104
    -9.30629    -0.41340    -1.19090
    -9.29629    -0.41951    -1.20987
    -9.28729    -0.42625    -1.23068
    -9.27729    -0.43251    -1.24996
    -9.26729    -0.43831    -1.26785
    -9.25829    -0.44365    -1.28417
    -9.24829    -0.44871    -1.29964
    -9.23929    -0.45417    -1.31623
    -9.22929    -0.46087    -1.33613
    -9.21929    -0.47271    -1.37032
    -9.21029    -0.48418    -1.40323
    -9.20029    -0.49553    -1.43578
    -9.19129    -0.50703    -1.46849
    -9.18129    -0.52149    -1.50974
    -9.17129    -0.53999    -1.56231
    -9.16229    -0.58345    -1.68427
    -9.15229    -0.63753    -1.83675
    -9.14329    -0.74329    -2.13615
    -9.13329    -0.84881    -2.43768
    -9.12329    -0.90958    -2.62132
    -9.11429    -0.99198    -2.87312
    -9.10429    -1.05123    -3.05947
    -9.09529    -1.03282    -3.01112
    -9.08529    -1.02934    -3.00457
    -9.07529    -1.04146    -3.04076
    -9.06629    -1.05512    -3.08156
    -9.05629    -1.07041    -3.12713
    -9.04729    -1.08726    -3.17746
    -9.03729    -1.10047    -3.22247
    -9.02729    -1.07433    -3.15185
    -9.01829    -0.98198    -2.88311
    -9.00829    -0.88934    -2.61129
    -8.99929    -0.81829    -2.40443
    -8.98929    -0.77450    -2.27735
    -8.97929    -0.75035    -2.20488
    -8.97029    -0.72548    -2.12966
    -8.96029    -0.70579    -2.06922
    -8.95029    -0.70670    -2.06993
    -8.94129    -0.70794    -2.07151
    -8.93129    -0.71115    -2.07758
    -8.92229    -0.72099    -2.10030
    -8.91229    -0.73127    -2.12424
    -8.90229    -0.74206    -2.14931
    -8.89329    -0.75326    -2.17552
    -8.88329    -0.76537    -2.20415
    -8.87429    -0.77937    -2.23795
    -8.86429    -0.79532    -2.27698
    -8.85429    -0.80643    -2.30302
    -8.84529    -0.83974    -2.39129
    -8.83529    -0.87792    -2.49400
    -8.82629    -0.91805    -2.60281
    -8.81629    -0.95828    -2.71195
    -8.80629    -0.99881    -2.82240
    -8.79729    -1.04331    -2.94612
    -8.78729    -1.19637    -3.41633
    -8.77829    -1.44754    -4.18996
    -8.76829    -1.29429    -3.69061
    -8.75829    -1.22133    -3.47323
    -8.74929    -1.14530    -3.24852
    -8.73929    -1.06624    -3.01656
    -8.73029    -0.98413    -2.77735
    -8.72029    -0.89804    -2.52799
    -8.71029    -0.82808    -2.32468
    -8.70129    -0.78821    -2.20448
    -8.69129    -0.75406    -2.10204
    -8.68229    -0.72614    -2.01891
    -8.67229    -0.70439    -1.95504
    -8.66229    -0.68724    -1.90530
    -8.65329    -0.66988    -1.85511
    -8.64329    -0.65200    -1.80373
    -8.63429    -0.63975    -1.76861
    -8.62429    -0.63811    -1.76445
    -8.61429    -0.66774    -1.85111
    -8.60529    -0.69958    -1.94390
    -8.59529    -0.73040    -2.03316
    -8.58629    -0.74572    -2.07683
    -8.57629    -0.74245    -2.06611
    -8.56629    -0.73256    -2.03613
    -8.55729    -0.71606    -1.98686
    -8.54729    -0.69518    -1.92497
    -8.53829    -0.67339    -1.86057
    -8.52829    -0.65409    -1.80274
    -8.51829    -0.63689    -1.75062
    -8.50929    -0.62118    -1.70276
    -8.49929    -0.60907    -1.66460
    -8.49029    -0.60068    -1.63644
    -8.48029    -0.60035    -1.62978
    -8.47029    -0.59768    -1.61671
    -8.46129    -0.59039    -1.59143
    -8.45129    -0.59328    -1.59448
    -8.44129    -0.60851    -1.63176
    -8.43229    -0.62663    -1.67691
    -8.42229    -0.64681    -1.72738
    -8.41329    -0.66885    -1.78276
    -8.40329    -0.68896    -1.83330
    -8.39329    -0.70639    -1.87707
    -8.38429    -0.72695    -1.92916
    -8.37429    -0.74972    -1.98703
    -8.36529    -0.77094    -2.04122
    -8.35529    -0.79036    -2.09092
    -8.34529    -0.80796    -2.13615
    -8.33629    -0.82376    -2.17687
    -8.32629    -0.83876    -2.21594
    -8.31729    -0.85440    -2.25722
    -8.30729    -0.87285    -2.30619
    -8.29729    -0.89459    -2.36425
    -8.28829    -0.91936    -2.43077
    -8.27829    -0.92667    -2.45174
    -8.26929    -0.93379    -2.47187
    -8.25929    -0.92582    -2.45275
    -8.24929    -0.91347    -2.41880
    -8.24029    -0.90752    -2.40226
    -8.23029    -0.90027    -2.38247
    -8.22129    -0.89155    -2.35909
    -8.21129    -0.95769    -2.53587
    -8.20129    -1.07323    -2.84588
    -8.19229    -1.20176    -3.19115
    -8.18229    -1.24562    -3.30948
    -8.17329    -1.21431    -3.22221
    -8.16329    -1.18172    -3.13260
    -8.15329    -1.14471    -3.03184
    -8.14429    -1.10073    -2.91311
    -8.13429    -1.04865    -2.77328
    -8.12529    -0.99073    -2.61823
    -8.11529    -0.93557    -2.46945
    -8.10529    -0.89766    -2.36747
    -8.09629    -0.89225    -2.35194
    -8.08629    -0.92147    -2.42719
    -8.07729    -0.94827    -2.49576
    -8.06729    -0.97130    -2.55408
    -8.05729    -0.98620    -2.59035
    -8.04829    -0.99058    -2.59807
    -8.03829    -0.98849    -2.58833
    -8.02929    -0.98500    -2.57504
    -8.01929    -0.98012    -2.55826
    -8.00929    -0.97381    -2.53795
    -8.00029    -0.96611    -2.51415
    -7.99029    -0.95700    -2.48676
    -7.98129    -0.94649    -2.45589
    -7.97129    -0.93475    -2.42193
    -7.96129    -0.92190    -2.38517
    -7.95229    -0.90793    -2.34562
    -7.94229    -0.89286    -2.30329
    -7.93229    -0.87862    -2.26271
    -7.92329    -0.86547    -2.22487
    -7.91329    -0.85166    -2.18555
    -7.90429    -0.83788    -2.14636
    -7.89429    -0.82405    -2.10727
    -7.88429    -0.80770    -2.06206
    -7.87529    -0.78820    -2.00886
    -7.86529    -0.76556    -1.94758
    -7.85629    -0.73978    -1.87830
    -7.84629    -0.72003    -1.82214
    -7.83629    -0.70181    -1.76903
    -7.82729    -0.68217    -1.71238
    -7.81729    -0.66110    -1.65221
    -7.80829    -0.63865    -1.58851
    -7.79829    -0.61709    -1.52682
    -7.78829    -0.59820    -1.47138
    -7.77929    -0.58555    -1.43154
    -7.76929    -0.58463    -1.42032
    -7.76029    -0.62061    -1.49567
    -7.75029    -0.63095    -1.51353
    -7.74029    -0.61770    -1.47697
    -7.73129    -0.59093    -1.41184
    -7.72129    -0.58443    -1.39546
    -7.71229    -0.65847    -1.57304
    -7.70229    -0.74094    -1.77102
    -7.69229    -0.83182    -1.98940
    -7.68329    -0.92266    -2.20777
    -7.67329    -1.01797    -2.43267
    -7.66429    -1.03432    -2.46254
    -7.65429    -1.04021    -2.46937
    -7.64429    -1.04082    -2.46374
    -7.63529    -1.03609    -2.44564
    -7.62529    -1.02615    -2.41504
    -7.61629    -1.01091    -2.37200
    -7.60629    -0.99310    -2.32247
    -7.59629    -0.97748    -2.27685
    -7.58729    -0.95849    -2.22299
    -7.57729    -0.93611    -2.16086
    -7.56829    -0.91249    -2.09639
    -7.55829    -0.90060    -2.06414
    -7.54829    -0.88807    -2.03067
    -7.53929    -0.87488    -1.99604
    -7.52929    -0.86102    -1.96022
    -7.52029    -0.79714    -1.81557
    -7.51029    -0.72297    -1.65065
    -7.50029    -0.68198    -1.55878
    -7.49129    -0.71462    -1.62807
    -7.48129    -0.75226    -1.70767
    -7.47229    -0.79993    -1.80853
    -7.46229    -0.86122    -1.93980
    -7.45229    -0.92366    -2.07392
    -7.44329    -0.96768    -2.16657
    -7.43329    -1.01588    -2.26827
    -7.42329    -1.06576    -2.37298
    -7.41429    -1.11407    -2.47326
    -7.40429    -1.14231    -2.52515
    -7.39529    -1.12759    -2.48198
    -7.38529    -1.09595    -2.40112
    -7.37529    -1.10374    -2.40755
    -7.36629    -1.10752    -2.40446
    -7.35629    -1.10885    -2.39569
    -7.34729    -1.11077    -2.38812
    -7.33729    -1.11343    -2.38204
    -7.32729    -1.11518    -2.37442
    -7.31829    -1.10871    -2.35216
    -7.30829    -1.09462    -2.31726
    -7.29929    -1.07423    -2.27206
    -7.28929    -1.05780    -2.23654
    -7.27929    -1.04784    -2.21466
    -7.27029    -1.04434    -2.20623
    -7.26029    -1.04536    -2.20539
    -7.25129    -1.05230    -2.21432
    -7.24129    -1.05001    -2.20285
    -7.23129    -1.03488    -2.16361
    -7.22229    -1.01190    -2.10738
    -7.21229    -0.99368    -2.06257
    -7.20329    -0.97824    -2.02434
    -7.19329    -0.95706    -1.97419
    -7.18329    -0.94157    -1.93710
    -7.17429    -0.93617    -1.92063
    -7.16429    -0.93608    -1.91365
    -7.15529    -0.94129    -1.91620
    -7.14529    -0.95185    -1.92832
    -7.13529    -0.96774    -1.94992
    -7.12629    -0.96301    -1.92902
    -7.11629    -0.93353    -1.86137
    -7.10729    -0.89630    -1.78090
    -7.09729    -0.85757    -1.69912
    -7.08729    -0.81949    -1.61996
    -7.07829    -0.78228    -1.54381
    -7.06829    -0.78452    -1.52807
    -7.05929    -0.81315    -1.55641
    -7.04929    -0.84847    -1.60031
    -7.03929    -0.84331    -1.56589
    -7.03029    -0.81946    -1.49554
    -7.02029    -0.96617    -1.79171
    -7.01129    -1.01934    -1.90516
    -7.00129    -1.00492    -1.87832
    -6.99129    -0.96225    -1.79365
    -6.98229    -0.91827    -1.70655
    -6.97229    -0.87304    -1.61697
    -6.96329    -0.90664    -1.67660
    -6.95329    -0.99023    -1.82512
    -6.94329    -1.03814    -1.90209
    -6.93429    -1.08817    -1.98133
    -6.92429    -1.14261    -2.06709
    -6.91429    -1.20150    -2.15933
    -6.90529    -1.26670    -2.26134
    -6.89529    -1.34116    -2.37755
    -6.88629    -1.41912    -2.49863
    -6.87629    -1.48813    -2.60490
    -6.86629    -1.54212    -2.68817
    -6.85729    -1.59032    -2.76133
    -6.84729    -1.63290    -2.82412
    -6.83829    -1.66939    -2.87690
    -6.82829    -1.70548    -2.93007
    -6.81829    -1.75702    -3.01182
    -6.80929    -1.99409    -3.41736
    -6.79929    -1.88383    -3.21239
    -6.79029    -1.75598    -2.97937
    -6.78029    -1.61885    -2.73176
    -6.77029    -1.48480    -2.49003
    -6.76129    -1.34966    -2.24680
    -6.75129    -1.20687    -1.99240
    -6.74229    -1.09238    -1.79240
    -6.73229    -0.99066    -1.61780
    -6.72229    -0.87824    -1.42635
    -6.71329    -0.75520    -1.21797
    -6.70329    -0.63407    -1.01450
    -6.69429    -0.54622    -0.86754
    -6.68429    -0.47581    -0.74434
    -6.67429    -0.38805    -0.59677
    -6.66529    -0.18827    -0.28733
    -6.65529    -0.16946    -0.25093
    -6.64629    -0.22897    -0.33622
    -6.63629    -0.30537    -0.44621
    -6.62629    -0.39161    -0.57033
    -6.61729    -0.48771    -0.70861
    -6.60729    -0.59363    -0.86098
    -6.59829    -0.71128    -1.02954
    -6.58829    -0.85491    -1.23105
    -6.57829    -1.01098    -1.44990
    -6.56929    -1.38235    -1.90723
    -6.55929    -1.29361    -1.78560
    -6.55029    -1.11631    -1.58064
    -6.54029    -1.02651    -1.48473
    -6.53029    -1.06413    -1.53940
    -6.52129    -1.09971    -1.58838
    -6.51129    -1.15192    -1.66602
    -6.50229    -1.24321    -1.81283
    -6.49229    -1.51035    -2.24996
    -6.48229    -1.45703    -2.18757
    -6.47329    -1.39542    -2.10546
    -6.46329    -1.34167    -2.03726
    -6.45329    -1.28959    -1.97351
    -6.44429    -1.25914    -1.94781
    -6.43429    -1.20986    -1.88444
    -6.42529    -1.14638    -1.78992
    -6.41529    -1.08930    -1.70222
    -6.40529    -1.03853    -1.62124
    -6.39629    -1.03589    -1.61859
    -6.38629    -1.06051    -1.66239
    -6.37729    -1.08636    -1.70798
    -6.36729    -1.06863    -1.67811
    -6.35729    -1.04925    -1.64488
    -6.34829    -1.05196    -1.64876
    -6.33829    -1.05506    -1.65319
    -6.32929    -1.06411    -1.66617
    -6.31929    -1.08251    -1.69279
    -6.30929    -1.10410    -1.72455
    -6.30029    -1.12675    -1.75777
    -6.29029    -1.14958    -1.79103
