    # Energy          Si          Ti          Cr          Mn          Fe
   -14.11504     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10604     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09604     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08604     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07704     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06704     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05804     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04804     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03804     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02904     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01904     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01004     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.54904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.53904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.52904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.52004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.51004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.50104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.49104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.48104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.47204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.46204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.45304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.44304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.43304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.42404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.41404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.40504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.39504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.38504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.37604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.36604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.35604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.34704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.33704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.32804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.31804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.30804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.29904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.28904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.28004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.27004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.26004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.25104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.24104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.23204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.22204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.21204     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.20304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.19304     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.18404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.17404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.16404     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.15504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.14504     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.13604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.12604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.11604     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.10704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.09704     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.08804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.07804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.06804     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.05904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.04904     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.04004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.03004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.02004     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.01104     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.00104     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.99204     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.98204     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.97204     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.96304     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.95304     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.94404     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.93404     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.92404     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.91504     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.90504     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.89604     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.88604     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.87604     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.86704     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.85704     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.84704     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.83804     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.82804     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.81904     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.80904     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.79904     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.79004     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.78004     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.77104    -0.00037    -0.00002    -0.00003    -0.00002    -0.00005
   -12.76104    -0.00323    -0.00019    -0.00025    -0.00022    -0.00040
   -12.75104    -0.00894    -0.00053    -0.00068    -0.00060    -0.00111
   -12.74204    -0.01748    -0.00103    -0.00133    -0.00117    -0.00218
   -12.73204    -0.02886    -0.00170    -0.00220    -0.00194    -0.00360
   -12.72304    -0.04308    -0.00254    -0.00328    -0.00289    -0.00537
   -12.71304    -0.06014    -0.00355    -0.00457    -0.00403    -0.00750
   -12.70304    -0.08004    -0.00472    -0.00609    -0.00537    -0.00998
   -12.69404    -0.10277    -0.00607    -0.00782    -0.00689    -0.01281
   -12.68404    -0.12835    -0.00758    -0.00976    -0.00861    -0.01600
   -12.67504    -0.15668    -0.00925    -0.01192    -0.01051    -0.01953
   -12.66504    -0.18706    -0.01101    -0.01422    -0.01254    -0.02334
   -12.65504    -0.21932    -0.01285    -0.01665    -0.01469    -0.02740
   -12.64604    -0.25346    -0.01477    -0.01921    -0.01695    -0.03171
   -12.63604    -0.28937    -0.01676    -0.02189    -0.01932    -0.03628
   -12.62704    -0.32580    -0.01874    -0.02459    -0.02173    -0.04093
   -12.61704    -0.36919    -0.02109    -0.02774    -0.02462    -0.04648
   -12.60704    -0.42747    -0.02428    -0.03194    -0.02855    -0.05392
   -12.59804    -0.48275    -0.02727    -0.03590    -0.03226    -0.06100
   -12.58804    -0.53501    -0.03005    -0.03964    -0.03575    -0.06774
   -12.57904    -0.58426    -0.03264    -0.04314    -0.03902    -0.07412
   -12.56904    -0.63050    -0.03502    -0.04641    -0.04207    -0.08018
   -12.55904    -0.67373    -0.03721    -0.04946    -0.04489    -0.08586
   -12.55004    -0.71399    -0.03919    -0.05227    -0.04750    -0.09123
   -12.54004    -0.75126    -0.04098    -0.05484    -0.04988    -0.09625
   -12.53104    -0.78605    -0.04259    -0.05724    -0.05208    -0.10099
   -12.52104    -0.81635    -0.04384    -0.05929    -0.05392    -0.10526
   -12.51104    -0.83913    -0.04448    -0.06076    -0.05513    -0.10874
   -12.50204    -0.85965    -0.04500    -0.06207    -0.05620    -0.11196
   -12.49204    -0.87731    -0.04538    -0.06315    -0.05707    -0.11480
   -12.48304    -0.88717    -0.04537    -0.06368    -0.05743    -0.11666
   -12.47304    -0.88483    -0.04472    -0.06331    -0.05694    -0.11701
   -12.46304    -0.88166    -0.04405    -0.06289    -0.05640    -0.11723
   -12.45404    -0.87755    -0.04337    -0.06237    -0.05583    -0.11732
   -12.44404    -0.87260    -0.04267    -0.06182    -0.05520    -0.11728
   -12.43504    -0.86674    -0.04194    -0.06117    -0.05452    -0.11711
   -12.42504    -0.86003    -0.04121    -0.06048    -0.05379    -0.11680
   -12.41504    -0.85240    -0.04045    -0.05970    -0.05303    -0.11634
   -12.40604    -0.84388    -0.03968    -0.05887    -0.05222    -0.11577
   -12.39604    -0.83450    -0.03889    -0.05795    -0.05135    -0.11508
   -12.38704    -0.82686    -0.03817    -0.05715    -0.05058    -0.11462
   -12.37704    -0.82081    -0.03758    -0.05646    -0.04994    -0.11431
   -12.36704    -0.81368    -0.03698    -0.05570    -0.04924    -0.11385
   -12.35804    -0.80379    -0.03629    -0.05476    -0.04838    -0.11298
   -12.34804    -0.78160    -0.03525    -0.05299    -0.04686    -0.11027
   -12.33804    -0.76047    -0.03426    -0.05130    -0.04538    -0.10769
   -12.32904    -0.74041    -0.03331    -0.04969    -0.04398    -0.10528
   -12.31904    -0.72143    -0.03241    -0.04814    -0.04264    -0.10301
   -12.31004    -0.70349    -0.03155    -0.04669    -0.04136    -0.10089
   -12.30004    -0.68651    -0.03073    -0.04528    -0.04015    -0.09889
   -12.29004    -0.66942    -0.02990    -0.04389    -0.03894    -0.09686
   -12.28104    -0.65204    -0.02906    -0.04249    -0.03773    -0.09476
   -12.27104    -0.63443    -0.02820    -0.04108    -0.03652    -0.09263
   -12.26204    -0.61658    -0.02733    -0.03967    -0.03530    -0.09042
   -12.25204    -0.59845    -0.02643    -0.03825    -0.03407    -0.08816
   -12.24204    -0.58005    -0.02553    -0.03682    -0.03285    -0.08583
   -12.23304    -0.56139    -0.02461    -0.03539    -0.03162    -0.08346
   -12.22304    -0.54782    -0.02387    -0.03432    -0.03072    -0.08176
   -12.21404    -0.53652    -0.02323    -0.03342    -0.02997    -0.08034
   -12.20404    -0.52408    -0.02253    -0.03246    -0.02916    -0.07876
   -12.19404    -0.51069    -0.02181    -0.03144    -0.02830    -0.07701
   -12.18504    -0.49629    -0.02105    -0.03038    -0.02740    -0.07511
   -12.17504    -0.48095    -0.02026    -0.02927    -0.02646    -0.07301
   -12.16604    -0.46461    -0.01944    -0.02811    -0.02547    -0.07076
   -12.15604    -0.44265    -0.01837    -0.02664    -0.02416    -0.06763
   -12.14604    -0.41473    -0.01705    -0.02484    -0.02254    -0.06356
   -12.13704    -0.38961    -0.01591    -0.02326    -0.02111    -0.05978
   -12.12704    -0.36758    -0.01497    -0.02194    -0.01990    -0.05627
   -12.11804    -0.34864    -0.01423    -0.02088    -0.01890    -0.05308
   -12.10804    -0.34727    -0.01456    -0.02140    -0.01880    -0.05202
   -12.09804    -0.36288    -0.01593    -0.02344    -0.01958    -0.05305
   -12.08904    -0.38360    -0.01760    -0.02588    -0.02066    -0.05463
   -12.07904    -0.40927    -0.01958    -0.02872    -0.02204    -0.05677
   -12.07004    -0.44043    -0.02191    -0.03202    -0.02377    -0.05952
   -12.06004    -0.47947    -0.02474    -0.03593    -0.02598    -0.06313
   -12.05004    -0.52981    -0.02835    -0.04072    -0.02886    -0.06795
   -12.04104    -0.59246    -0.03277    -0.04642    -0.03243    -0.07409
   -12.03104    -0.66829    -0.03805    -0.05307    -0.03675    -0.08169
   -12.02204    -0.76062    -0.04440    -0.06057    -0.04204    -0.09124
   -12.01204    -0.86403    -0.05142    -0.06862    -0.04798    -0.10209
   -12.00204    -1.07762    -0.06540    -0.08600    -0.06131    -0.12341
   -11.99304    -1.34968    -0.08287    -0.10842    -0.07793    -0.15133
   -11.98304    -1.52185    -0.09391    -0.12216    -0.08800    -0.16958
   -11.97404    -1.58044    -0.09789    -0.12592    -0.09132    -0.17566
   -11.96404    -1.63602    -0.10163    -0.12934    -0.09452    -0.18143
   -11.95404    -1.68862    -0.10516    -0.13244    -0.09756    -0.18690
   -11.94504    -1.73338    -0.10816    -0.13484    -0.10021    -0.19143
   -11.93504    -1.75928    -0.10996    -0.13582    -0.10197    -0.19325
   -11.92604    -1.80837    -0.11300    -0.13847    -0.10492    -0.19774
   -11.91604    -1.83405    -0.11404    -0.13791    -0.10619    -0.20064
   -11.90604    -1.80701    -0.11171    -0.13419    -0.10452    -0.19766
   -11.89704    -1.72022    -0.10563    -0.12721    -0.09941    -0.18795
   -11.88704    -1.61942    -0.09886    -0.11947    -0.09338    -0.17695
   -11.87804    -1.51961    -0.09223    -0.11186    -0.08745    -0.16602
   -11.86804    -1.42099    -0.08576    -0.10441    -0.08158    -0.15518
   -11.85804    -1.32353    -0.07945    -0.09709    -0.07580    -0.14442
   -11.84904    -1.23541    -0.07367    -0.09069    -0.07065    -0.13436
   -11.83904    -1.15086    -0.06815    -0.08469    -0.06573    -0.12462
   -11.82904    -1.04066    -0.06148    -0.07692    -0.05930    -0.11199
   -11.82004    -0.91347    -0.05417    -0.06788    -0.05189    -0.09758
   -11.81004    -0.79169    -0.04737    -0.05908    -0.04484    -0.08384
   -11.80104    -0.67527    -0.04107    -0.05051    -0.03813    -0.07079
   -11.79104    -0.64641    -0.03914    -0.04856    -0.03654    -0.06748
   -11.78104    -0.62345    -0.03751    -0.04704    -0.03530    -0.06479
   -11.77204    -0.60203    -0.03597    -0.04566    -0.03414    -0.06226
   -11.76204    -0.58204    -0.03451    -0.04439    -0.03309    -0.05988
   -11.75304    -0.56362    -0.03314    -0.04323    -0.03212    -0.05764
   -11.74304    -0.54664    -0.03185    -0.04220    -0.03125    -0.05556
   -11.73304    -0.53496    -0.03082    -0.04154    -0.03068    -0.05410
   -11.72404    -0.53190    -0.03021    -0.04148    -0.03059    -0.05369
   -11.71404    -0.53301    -0.02981    -0.04170    -0.03073    -0.05375
   -11.70504    -0.53821    -0.02965    -0.04220    -0.03110    -0.05426
   -11.69504    -0.54749    -0.02970    -0.04297    -0.03171    -0.05525
   -11.68504    -0.56091    -0.02999    -0.04403    -0.03255    -0.05670
   -11.67604    -0.57842    -0.03049    -0.04537    -0.03362    -0.05863
   -11.66604    -0.60006    -0.03123    -0.04698    -0.03491    -0.06103
   -11.65704    -0.62571    -0.03218    -0.04884    -0.03642    -0.06393
   -11.64704    -0.66396    -0.03375    -0.05165    -0.03850    -0.06859
   -11.63704    -0.72276    -0.03630    -0.05602    -0.04150    -0.07619
   -11.62804    -0.79045    -0.03928    -0.06100    -0.04493    -0.08502
   -11.61804    -0.86713    -0.04267    -0.06656    -0.04878    -0.09509
   -11.60904    -0.95271    -0.04651    -0.07271    -0.05307    -0.10634
   -11.59904    -1.04908    -0.05093    -0.07948    -0.05799    -0.11873
   -11.58904    -1.15726    -0.05600    -0.08695    -0.06361    -0.13230
   -11.58004    -1.26357    -0.06110    -0.09412    -0.06908    -0.14541
   -11.57004    -1.31257    -0.06352    -0.09739    -0.07148    -0.15112
   -11.56104    -1.33442    -0.06471    -0.09877    -0.07255    -0.15298
   -11.55104    -1.34510    -0.06538    -0.09929    -0.07303    -0.15347
   -11.54104    -1.34831    -0.06571    -0.09922    -0.07309    -0.15316
   -11.53204    -1.34409    -0.06570    -0.09856    -0.07273    -0.15204
   -11.52204    -1.33240    -0.06535    -0.09728    -0.07191    -0.15014
   -11.51304    -1.31604    -0.06478    -0.09563    -0.07087    -0.14775
   -11.50304    -1.32141    -0.06522    -0.09564    -0.07111    -0.14782
   -11.49304    -1.34573    -0.06668    -0.09732    -0.07279    -0.14956
   -11.48404    -1.37137    -0.06828    -0.09917    -0.07463    -0.15128
   -11.47404    -1.39014    -0.06954    -0.10053    -0.07611    -0.15215
   -11.46504    -1.40188    -0.07051    -0.10140    -0.07720    -0.15219
   -11.45504    -1.37333    -0.06924    -0.09941    -0.07583    -0.14830
   -11.44504    -1.32963    -0.06717    -0.09634    -0.07359    -0.14274
   -11.43604    -1.30730    -0.06653    -0.09513    -0.07320    -0.13813
   -11.42604    -1.31428    -0.06767    -0.09656    -0.07523    -0.13516
   -11.41704    -1.36482    -0.07101    -0.10192    -0.08032    -0.13618
   -11.40704    -1.45025    -0.07608    -0.11035    -0.08770    -0.14075
   -11.39704    -1.55184    -0.08209    -0.12036    -0.09600    -0.14677
   -11.38804    -1.70736    -0.09167    -0.13517    -0.10708    -0.15789
   -11.37804    -1.87693    -0.10184    -0.15128    -0.11899    -0.17047
   -11.36904    -2.00543    -0.11004    -0.16285    -0.12642    -0.18191
   -11.35904    -2.03586    -0.11298    -0.16565    -0.12621    -0.18650
   -11.34904    -2.01117    -0.11261    -0.16406    -0.12257    -0.18619
   -11.34004    -1.98069    -0.11157    -0.16164    -0.11889    -0.18541
   -11.33004    -1.94498    -0.10989    -0.15844    -0.11526    -0.18419
   -11.32004    -1.86970    -0.10501    -0.15185    -0.11044    -0.17829
   -11.31104    -1.66958    -0.09198    -0.13456    -0.09896    -0.15942
   -11.30104    -1.55988    -0.08508    -0.12610    -0.09298    -0.14825
   -11.29204    -1.50892    -0.08190    -0.12326    -0.09080    -0.14219
   -11.28204    -1.47357    -0.07950    -0.12148    -0.08938    -0.13805
   -11.27204    -1.45817    -0.07809    -0.12103    -0.08895    -0.13636
   -11.26304    -1.45244    -0.07709    -0.12129    -0.08900    -0.13575
   -11.25304    -1.46008    -0.07670    -0.12253    -0.08974    -0.13660
   -11.24404    -1.48377    -0.07703    -0.12500    -0.09134    -0.13915
   -11.23404    -1.51763    -0.07781    -0.12819    -0.09345    -0.14283
   -11.22404    -1.55312    -0.07871    -0.13130    -0.09553    -0.14680
   -11.21504    -1.58117    -0.07926    -0.13370    -0.09713    -0.15020
   -11.20504    -1.60175    -0.07948    -0.13538    -0.09821    -0.15309
   -11.19604    -1.60703    -0.07902    -0.13566    -0.09831    -0.15448
   -11.18604    -1.55589    -0.07611    -0.13110    -0.09499    -0.14950
   -11.17604    -1.44152    -0.07044    -0.12108    -0.08781    -0.13734
   -11.16704    -1.36203    -0.06585    -0.11402    -0.08266    -0.12993
   -11.15704    -1.23614    -0.05942    -0.10317    -0.07440    -0.11861
   -11.14804    -1.13829    -0.05438    -0.09462    -0.06791    -0.10998
   -11.13804    -1.05755    -0.05031    -0.08758    -0.06254    -0.10272
   -11.12804    -0.98971    -0.04708    -0.08175    -0.05803    -0.09628
   -11.11904    -0.93656    -0.04475    -0.07729    -0.05447    -0.09083
   -11.10904    -0.90073    -0.04340    -0.07435    -0.05193    -0.08667
   -11.10004    -0.89502    -0.04358    -0.07397    -0.05107    -0.08546
   -11.09004    -0.91683    -0.04518    -0.07589    -0.05176    -0.08702
   -11.08004    -0.96557    -0.04834    -0.07997    -0.05387    -0.09127
   -11.07104    -1.02273    -0.05190    -0.08464    -0.05651    -0.09663
   -11.06104    -1.04850    -0.05339    -0.08662    -0.05768    -0.09944
   -11.05204    -1.07117    -0.05473    -0.08834    -0.05869    -0.10196
   -11.04204    -1.09174    -0.05596    -0.08984    -0.05960    -0.10428
   -11.03204    -1.11013    -0.05710    -0.09117    -0.06041    -0.10638
   -11.02304    -1.12642    -0.05814    -0.09230    -0.06112    -0.10827
   -11.01304    -1.14063    -0.05909    -0.09323    -0.06172    -0.10993
   -11.00404    -1.15261    -0.05994    -0.09397    -0.06223    -0.11139
   -10.99404    -1.16253    -0.06069    -0.09451    -0.06264    -0.11265
   -10.98404    -1.17095    -0.06139    -0.09491    -0.06297    -0.11373
   -10.97504    -1.18721    -0.06252    -0.09595    -0.06371    -0.11543
   -10.96504    -1.21010    -0.06400    -0.09752    -0.06478    -0.11766
   -10.95604    -1.23183    -0.06543    -0.09899    -0.06580    -0.11973
   -10.94604    -1.25204    -0.06679    -0.10037    -0.06675    -0.12162
   -10.93604    -1.27572    -0.06842    -0.10189    -0.06791    -0.12369
   -10.92704    -1.30545    -0.07048    -0.10379    -0.06943    -0.12613
   -10.91704    -1.33532    -0.07256    -0.10571    -0.07094    -0.12856
   -10.90804    -1.37028    -0.07503    -0.10811    -0.07263    -0.13137
   -10.89804    -1.40549    -0.07751    -0.11054    -0.07432    -0.13420
   -10.88804    -1.44088    -0.08004    -0.11298    -0.07598    -0.13705
   -10.87904    -1.48024    -0.08272    -0.11564    -0.07792    -0.14031
   -10.86904    -1.51951    -0.08541    -0.11823    -0.07990    -0.14357
   -10.86004    -1.54855    -0.08747    -0.12006    -0.08140    -0.14588
   -10.85004    -1.56097    -0.08849    -0.12059    -0.08227    -0.14680
   -10.84004    -1.55846    -0.08858    -0.11995    -0.08256    -0.14644
   -10.83104    -1.54858    -0.08837    -0.11888    -0.08245    -0.14521
   -10.82104    -1.52158    -0.08715    -0.11668    -0.08125    -0.14235
   -10.81104    -1.48816    -0.08570    -0.11411    -0.07963    -0.13865
   -10.80204    -1.45430    -0.08433    -0.11164    -0.07787    -0.13465
   -10.79204    -1.45053    -0.08439    -0.11154    -0.07728    -0.13351
   -10.78304    -1.46444    -0.08519    -0.11283    -0.07756    -0.13431
   -10.77304    -1.49274    -0.08657    -0.11528    -0.07851    -0.13669
   -10.76304    -1.52330    -0.08802    -0.11794    -0.07957    -0.13930
   -10.75404    -1.57480    -0.09085    -0.12215    -0.08177    -0.14360
   -10.74404    -1.72809    -0.10008    -0.13464    -0.08896    -0.15723
   -10.73504    -1.82735    -0.10587    -0.14271    -0.09354    -0.16556
   -10.72504    -1.91946    -0.11122    -0.15017    -0.09771    -0.17320
   -10.71504    -2.00728    -0.11623    -0.15722    -0.10170    -0.18035
   -10.70604    -2.07307    -0.12003    -0.16244    -0.10476    -0.18556
   -10.69604    -2.11467    -0.12251    -0.16569    -0.10680    -0.18866
   -10.68704    -2.12780    -0.12345    -0.16662    -0.10757    -0.18927
   -10.67704    -2.11852    -0.12301    -0.16556    -0.10719    -0.18805
   -10.66704    -2.07865    -0.11934    -0.16447    -0.10550    -0.18680
   -10.65804    -2.12468    -0.12125    -0.16801    -0.10787    -0.19081
   -10.64804    -2.12990    -0.12152    -0.16773    -0.10813    -0.19076
   -10.63904    -2.11965    -0.12112    -0.16623    -0.10759    -0.18928
   -10.62904    -2.10833    -0.12072    -0.16466    -0.10700    -0.18772
   -10.61904    -2.09571    -0.12031    -0.16297    -0.10636    -0.18599
   -10.61004    -2.07113    -0.11941    -0.16041    -0.10493    -0.18315
   -10.60004    -2.04708    -0.11861    -0.15784    -0.10353    -0.18030
   -10.59104    -2.02311    -0.11788    -0.15527    -0.10218    -0.17746
   -10.58104    -1.99918    -0.11719    -0.15266    -0.10083    -0.17464
   -10.57104    -1.97537    -0.11657    -0.15000    -0.09947    -0.17183
   -10.56204    -1.95116    -0.11597    -0.14729    -0.09812    -0.16898
   -10.55204    -1.92480    -0.11530    -0.14435    -0.09670    -0.16593
   -10.54304    -1.89658    -0.11458    -0.14122    -0.09522    -0.16267
   -10.53304    -1.86891    -0.11393    -0.13810    -0.09380    -0.15948
   -10.52304    -1.84584    -0.11351    -0.13524    -0.09278    -0.15668
   -10.51404    -1.82484    -0.11329    -0.13259    -0.09187    -0.15403
   -10.50404    -1.81426    -0.11387    -0.13066    -0.09150    -0.15214
   -10.49504    -1.81715    -0.11534    -0.12967    -0.09188    -0.15127
   -10.48504    -1.82448    -0.11730    -0.12918    -0.09256    -0.15072
   -10.47504    -1.83965    -0.11987    -0.12934    -0.09373    -0.15084
   -10.46604    -1.84436    -0.12115    -0.12889    -0.09438    -0.15050
   -10.45604    -1.83761    -0.12101    -0.12768    -0.09448    -0.14973
   -10.44704    -1.83264    -0.12090    -0.12663    -0.09470    -0.14922
   -10.43704    -1.82937    -0.12080    -0.12572    -0.09505    -0.14894
   -10.42704    -1.81634    -0.12011    -0.12409    -0.09493    -0.14796
   -10.41804    -1.72839    -0.11495    -0.11702    -0.09113    -0.14117
   -10.40804    -1.74793    -0.11607    -0.11790    -0.09269    -0.14306
   -10.39904    -1.77030    -0.11732    -0.11902    -0.09433    -0.14525
   -10.38904    -1.79489    -0.11869    -0.12036    -0.09607    -0.14774
   -10.37904    -1.82157    -0.12016    -0.12190    -0.09787    -0.15048
   -10.37004    -1.85252    -0.12186    -0.12400    -0.09985    -0.15368
   -10.36004    -1.88882    -0.12379    -0.12702    -0.10203    -0.15719
   -10.35004    -1.93827    -0.12631    -0.13116    -0.10495    -0.16155
   -10.34104    -1.97382    -0.12792    -0.13437    -0.10698    -0.16443
   -10.33104    -1.92697    -0.12487    -0.13190    -0.10475    -0.16015
   -10.32204    -1.74373    -0.11410    -0.12005    -0.09581    -0.14460
